,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,score_dff (home-away),team_away,team_favorite_id,favor_direction,favor_score_diff,spread_favorite,win_loss,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
12084,12/11/2017,2017,14,FALSE,MIA,27,20,7,NE,NE,Away,7,-10.5,FALSE,48,Hard Rock Stadium,FALSE,55,7,,
12085,12/14/2017,2017,15,FALSE,IND,13,25,-12,DEN,DEN,Away,-12,-3,TRUE,40.5,Lucas Oil Stadium,FALSE,72,0,,indoor
12086,12/16/2017,2017,15,FALSE,DET,20,10,10,CHI,DET,Home,-10,-5,TRUE,43.5,Ford Field,FALSE,72,0,,indoor
12087,12/16/2017,2017,15,FALSE,KC,30,13,17,LAC,LAC,Away,17,-1,FALSE,47,Arrowhead Stadium,FALSE,53,9,,
12088,12/17/2017,2017,15,FALSE,BUF,24,16,8,MIA,BUF,Home,-8,-3.5,TRUE,39.5,New Era Field,FALSE,22,8,,
12089,12/17/2017,2017,15,FALSE,CAR,31,24,7,GB,CAR,Home,-7,-3,TRUE,46.5,Bank of America Stadium,FALSE,51,5,,
12090,12/17/2017,2017,15,FALSE,CLE,10,27,-17,BAL,BAL,Away,-17,-6.5,TRUE,42,FirstEnergy Stadium,FALSE,36,0,,
12091,12/17/2017,2017,15,FALSE,JAX,45,7,38,HOU,JAX,Home,-38,-10.5,TRUE,39,EverBank Field,FALSE,72,5,,
12092,12/17/2017,2017,15,FALSE,MIN,34,7,27,CIN,MIN,Home,-27,-12.5,TRUE,42.5,U.S. Bank Stadium,FALSE,72,0,,indoor
12093,12/17/2017,2017,15,FALSE,NO,31,19,12,NYJ,NO,Home,-12,-16.5,FALSE,47,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12094,12/17/2017,2017,15,FALSE,NYG,29,34,-5,PHI,PHI,Away,-5,-7.5,FALSE,40,MetLife Stadium,FALSE,35,0,,
12095,12/17/2017,2017,15,FALSE,LVR,17,20,-3,DAL,DAL,Away,-3,-3,FALSE,46,Oakland Coliseum,FALSE,57,4,,
12096,12/17/2017,2017,15,FALSE,PIT,24,27,-3,NE,NE,Away,-3,-2.5,TRUE,52.5,Heinz Field,FALSE,42,4,,rain
12097,12/17/2017,2017,15,FALSE,SF,25,23,2,TEN,SF,Home,-2,-2.5,FALSE,44.5,Levi's Stadium,FALSE,65,17,,
12098,12/17/2017,2017,15,FALSE,SEA,7,42,-35,LAR,LAR,Away,-35,-1,TRUE,47.5,CenturyLink Field,FALSE,47,15,,
12099,12/17/2017,2017,15,FALSE,WAS,20,15,5,ARI,WAS,Home,-5,-4,TRUE,40,FedEx Field,FALSE,50,1,,
12100,12/18/2017,2017,15,FALSE,TB,21,24,-3,ATL,ATL,Away,-3,-7,FALSE,49.5,Raymond James Stadium,FALSE,71,2,,
12101,12/23/2017,2017,16,FALSE,BAL,23,16,7,IND,BAL,Home,-7,-13.5,FALSE,41,M&T Bank Stadium,FALSE,63,14,,
12102,12/23/2017,2017,16,FALSE,GB,0,16,-16,MIN,MIN,Away,-16,-8.5,TRUE,41,Lambeau Field,FALSE,10,6,,
12103,12/24/2017,2017,16,FALSE,ARI,23,0,23,NYG,ARI,Home,-23,-3,TRUE,39,University of Phoenix Stadium,FALSE,72,0,,indoor
12104,12/24/2017,2017,16,FALSE,CAR,22,19,3,TB,CAR,Home,-3,-10,FALSE,46.5,Bank of America Stadium,FALSE,55,6,,
12105,12/24/2017,2017,16,FALSE,CHI,20,3,17,CLE,CHI,Home,-17,-5.5,TRUE,37,Soldier Field,FALSE,24,8,,
12106,12/24/2017,2017,16,FALSE,CIN,26,17,9,DET,DET,Away,9,-3.5,FALSE,43.5,Paul Brown Stadium,FALSE,35,2,,
12107,12/24/2017,2017,16,FALSE,DAL,12,21,-9,SEA,DAL,Home,9,-4.5,FALSE,47,AT&T Stadium,FALSE,72,0,,indoor
12108,12/24/2017,2017,16,FALSE,KC,29,13,16,MIA,KC,Home,-16,-11,TRUE,43.5,Arrowhead Stadium,FALSE,23,15,,
12109,12/24/2017,2017,16,FALSE,NE,37,16,21,BUF,NE,Home,-21,-11,TRUE,47.5,Gillette Stadium,FALSE,35,7,,
12110,12/24/2017,2017,16,FALSE,NO,23,13,10,ATL,NO,Home,-10,-5.5,TRUE,52,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12111,12/24/2017,2017,16,FALSE,NYJ,7,14,-7,LAC,LAC,Away,-7,-7.5,FALSE,42.5,MetLife Stadium,FALSE,40,6,,
12112,12/24/2017,2017,16,FALSE,SF,44,33,11,JAX,JAX,Away,11,-4,FALSE,43,Levi's Stadium,FALSE,52,0,,
12113,12/24/2017,2017,16,FALSE,TEN,23,27,-4,LAR,LAR,Away,-4,-5.5,FALSE,46,LP Stadium,FALSE,39,11,,
12114,12/24/2017,2017,16,FALSE,WAS,27,11,16,DEN,WAS,Home,-16,-3,TRUE,39.5,FedEx Field,FALSE,43,7,,
12115,12/25/2017,2017,16,FALSE,HOU,6,34,-28,PIT,PIT,Away,-28,-8,TRUE,45.5,NRG Stadium,FALSE,72,0,,indoor
12116,12/25/2017,2017,16,FALSE,PHI,19,10,9,LVR,PHI,Home,-9,-10,FALSE,46,Lincoln Financial Field,FALSE,29,15,,
12117,12/31/2017,2017,17,FALSE,ATL,22,10,12,CAR,ATL,Home,-12,-5,TRUE,44.5,Georgia Dome,FALSE,72,0,,indoor
12118,12/31/2017,2017,17,FALSE,BAL,27,31,-4,CIN,BAL,Home,4,-8,FALSE,40,M&T Bank Stadium,FALSE,19,12,,
12119,12/31/2017,2017,17,FALSE,DEN,24,27,-3,KC,DEN,Home,3,-3,FALSE,37.5,Sports Authority Field at Mile High,FALSE,17,4,,
12120,12/31/2017,2017,17,FALSE,DET,35,11,24,GB,DET,Home,-24,-7.5,TRUE,44.5,Ford Field,FALSE,72,0,,indoor
12121,12/31/2017,2017,17,FALSE,IND,22,13,9,HOU,IND,Home,-9,-5.5,TRUE,41.5,Lucas Oil Stadium,FALSE,72,0,,indoor
12122,12/31/2017,2017,17,FALSE,LAC,30,10,20,LVR,LAC,Home,-20,-7,TRUE,43,StubHub Center,FALSE,62,2,,
12123,12/31/2017,2017,17,FALSE,LAR,13,34,-21,SF,SF,Away,-21,-6,TRUE,44.5,Los Angeles Memorial Coliseum,FALSE,67,3,,
12124,12/31/2017,2017,17,FALSE,MIA,16,22,-6,BUF,BUF,Away,-6,-2.5,TRUE,41.5,Hard Rock Stadium,FALSE,71,9,,
12125,12/31/2017,2017,17,FALSE,MIN,23,10,13,CHI,MIN,Home,-13,-13.5,FALSE,38.5,U.S. Bank Stadium,FALSE,72,0,,indoor
12126,12/31/2017,2017,17,FALSE,NE,26,6,20,NYJ,NE,Home,-20,-17,TRUE,43.5,Gillette Stadium,FALSE,13,14,,
12127,12/31/2017,2017,17,FALSE,NYG,18,10,8,WAS,WAS,Away,8,-4.5,FALSE,41,MetLife Stadium,FALSE,16,16,,
12128,12/31/2017,2017,17,FALSE,PHI,0,6,-6,DAL,DAL,Away,-6,-3.5,TRUE,41,Lincoln Financial Field,FALSE,19,17,,
12129,12/31/2017,2017,17,FALSE,PIT,28,24,4,CLE,PIT,Home,-4,-5,FALSE,38.5,Heinz Field,FALSE,11,3,,
12130,12/31/2017,2017,17,FALSE,SEA,24,26,-2,ARI,SEA,Home,2,-8,FALSE,38,CenturyLink Field,FALSE,40,7,,
12131,12/31/2017,2017,17,FALSE,TB,31,24,7,NO,NO,Away,7,-6,FALSE,49,Raymond James Stadium,FALSE,71,3,,
12132,12/31/2017,2017,17,FALSE,TEN,15,10,5,JAX,TEN,Home,-5,-2.5,TRUE,40,LP Stadium,FALSE,23,5,,
12133,1/6/2018,2017,Wildcard,TRUE,KC,21,22,-1,TEN,KC,Home,1,-8.5,FALSE,44,Arrowhead Stadium,FALSE,33,10,,
12134,1/6/2018,2017,Wildcard,TRUE,LAR,13,26,-13,ATL,LAR,Home,13,-6.5,FALSE,48,Los Angeles Memorial Coliseum,FALSE,62,3,,
12135,1/7/2018,2017,Wildcard,TRUE,JAX,10,3,7,BUF,JAX,Home,-7,-8,FALSE,39.5,EverBank Field,FALSE,53,18,,
12136,1/7/2018,2017,Wildcard,TRUE,NO,31,26,5,CAR,NO,Home,-5,-6.5,FALSE,47.5,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12137,1/13/2018,2017,Division,TRUE,NE,35,14,21,TEN,NE,Home,-21,-13.5,TRUE,48.5,Gillette Stadium,FALSE,24,12,,
12138,1/13/2018,2017,Division,TRUE,PHI,15,10,5,ATL,ATL,Away,5,-2.5,FALSE,40,Lincoln Financial Field,FALSE,32,16,,
12139,1/14/2018,2017,Division,TRUE,MIN,29,24,5,NO,MIN,Home,-5,-5.5,FALSE,46.5,U.S. Bank Stadium,FALSE,72,0,,indoor
12140,1/14/2018,2017,Division,TRUE,PIT,42,45,-3,JAX,PIT,Home,3,-7,FALSE,40.5,Heinz Field,FALSE,18,2,,
12141,1/21/2018,2017,Conference,TRUE,NE,24,20,4,JAX,NE,Home,-4,-7.5,FALSE,46,Gillette Stadium,FALSE,48,2,,
12142,1/21/2018,2017,Conference,TRUE,PHI,38,7,31,MIN,MIN,Away,31,-3,FALSE,39,Lincoln Financial Field,FALSE,46,1,,
12143,2/4/2018,2017,Superbowl,TRUE,NE,33,41,-8,PHI,NE,Home,8,-4.5,FALSE,48.5,U.S. Bank Stadium,TRUE,72,0,,indoor
12144,9/6/2018,2018,1,FALSE,PHI,18,12,6,ATL,PHI,Home,-6,-1,TRUE,44.5,Lincoln Financial Field,FALSE,81,8,,rain
12145,9/9/2018,2018,1,FALSE,ARI,6,24,-18,WAS,ARI,Home,18,-2,FALSE,43.5,University of Phoenix Stadium,FALSE,72,0,,indoor
12146,9/9/2018,2018,1,FALSE,BAL,47,3,44,BUF,BAL,Home,-44,-7.5,TRUE,39,M&T Bank Stadium,FALSE,61,12,,rain
12147,9/9/2018,2018,1,FALSE,CAR,16,8,8,DAL,CAR,Home,-8,-2.5,TRUE,42.5,Bank of America Stadium,FALSE,81,9,,rain
12148,9/9/2018,2018,1,FALSE,CLE,21,21,0,PIT,PIT,Away,0,-3.5,FALSE,41,FirstEnergy Stadium,FALSE,58,11,,rain
12149,9/9/2018,2018,1,FALSE,DEN,27,24,3,SEA,DEN,Home,-3,-3,FALSE,42.5,Sports Authority Field at Mile High,FALSE,84,5,,
12150,9/9/2018,2018,1,FALSE,GB,24,23,1,CHI,GB,Home,-1,-6.5,FALSE,45,Lambeau Field,FALSE,62,10,,
12151,9/9/2018,2018,1,FALSE,IND,23,34,-11,CIN,CIN,Away,-11,-1,TRUE,47.5,Lucas Oil Stadium,FALSE,72,0,,indoor
12152,9/9/2018,2018,1,FALSE,LAC,28,38,-10,KC,LAC,Home,10,-3.5,FALSE,48,StubHub Center,FALSE,84,8,,
12153,9/9/2018,2018,1,FALSE,MIA,27,20,7,TEN,TEN,Away,7,-1,FALSE,43.5,Hard Rock Stadium,FALSE,89,7,,rain
12154,9/9/2018,2018,1,FALSE,MIN,24,16,8,SF,MIN,Home,-8,-6,TRUE,46.5,U.S. Bank Stadium,FALSE,72,0,,indoor
12155,9/9/2018,2018,1,FALSE,NE,27,20,7,HOU,NE,Home,-7,-6,TRUE,49.5,Gillette Stadium,FALSE,62,10,,
12156,9/9/2018,2018,1,FALSE,NO,40,48,-8,TB,NO,Home,8,-10,FALSE,50,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12157,9/9/2018,2018,1,FALSE,NYG,15,20,-5,JAX,JAX,Away,-5,-2.5,TRUE,43,MetLife Stadium,FALSE,59,7,,rain
12158,9/10/2018,2018,1,FALSE,DET,17,48,-31,NYJ,DET,Home,31,-7,FALSE,44,Ford Field,FALSE,72,0,,indoor
12159,9/10/2018,2018,1,FALSE,LVR,13,33,-20,LAR,LAR,Away,-20,-6.5,TRUE,47.5,Oakland Coliseum,FALSE,69,10,,
12160,9/13/2018,2018,2,FALSE,CIN,34,23,11,BAL,CIN,Home,-11,-1,TRUE,43,Paul Brown Stadium,FALSE,82,3,,
12161,9/16/2018,2018,2,FALSE,ATL,31,24,7,CAR,ATL,Home,-7,-5.5,TRUE,44,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12162,9/16/2018,2018,2,FALSE,BUF,20,31,-11,LAC,LAC,Away,-11,-7.5,TRUE,41.5,New Era Field,FALSE,83,6,,
12163,9/16/2018,2018,2,FALSE,DAL,20,13,7,NYG,DAL,Home,-7,-3,TRUE,42,AT&T Stadium,FALSE,72,0,,indoor
12164,9/16/2018,2018,2,FALSE,DEN,20,19,1,LVR,DEN,Home,-1,-5.5,FALSE,44,Sports Authority Field at Mile High,FALSE,92,4,,
12165,9/16/2018,2018,2,FALSE,GB,29,29,0,MIN,MIN,Away,0,-2,FALSE,45,Lambeau Field,FALSE,80,5,,
12166,9/16/2018,2018,2,FALSE,JAX,31,20,11,NE,NE,Away,11,-2,FALSE,44.5,EverBank Field,FALSE,97,15,,rain
12167,9/16/2018,2018,2,FALSE,LAR,34,0,34,ARI,LAR,Home,-34,-13.5,TRUE,43.5,Los Angeles Memorial Coliseum,FALSE,86,2,,
12168,9/16/2018,2018,2,FALSE,NO,21,18,3,CLE,NO,Home,-3,-10,FALSE,51,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12169,9/16/2018,2018,2,FALSE,NYJ,12,20,-8,MIA,NYJ,Home,8,-3,FALSE,43,MetLife Stadium,FALSE,80,4,,
12170,9/16/2018,2018,2,FALSE,PIT,37,42,-5,KC,PIT,Home,5,-4.5,FALSE,52,Heinz Field,FALSE,80,10,,
12171,9/16/2018,2018,2,FALSE,SF,30,27,3,DET,SF,Home,-3,-6,FALSE,48.5,Levi's Stadium,FALSE,73,12,,
12172,9/16/2018,2018,2,FALSE,TB,27,21,6,PHI,PHI,Away,6,-3,FALSE,46.5,Raymond James Stadium,FALSE,91,9,,
12173,9/16/2018,2018,2,FALSE,TEN,20,17,3,HOU,HOU,Away,3,-3.5,FALSE,41,Nissan Stadium,FALSE,81,12,,
12174,9/16/2018,2018,2,FALSE,WAS,9,21,-12,IND,WAS,Home,12,-6,FALSE,48,FedEx Field,FALSE,71,5,,
12175,9/17/2018,2018,2,FALSE,CHI,24,17,7,SEA,CHI,Home,-7,-4.5,TRUE,42.5,Soldier Field,FALSE,79,2,,
12176,9/20/2018,2018,3,FALSE,CLE,21,17,4,NYJ,CLE,Home,-4,-3,TRUE,41,FirstEnergy Stadium,FALSE,83,11,,
12177,9/23/2018,2018,3,FALSE,ARI,14,16,-2,CHI,CHI,Away,-2,-5.5,FALSE,39,University of Phoenix Stadium,FALSE,72,0,,indoor
12178,9/23/2018,2018,3,FALSE,ATL,37,43,-6,NO,ATL,Home,6,-1.5,FALSE,54,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12179,9/23/2018,2018,3,FALSE,BAL,27,14,13,DEN,BAL,Home,-13,-5.5,TRUE,46,M&T Bank Stadium,FALSE,61,5,,rain
12180,9/23/2018,2018,3,FALSE,CAR,31,21,10,CIN,CAR,Home,-10,-2.5,TRUE,44,Bank of America Stadium,FALSE,80,3,,
12181,9/23/2018,2018,3,FALSE,DET,26,10,16,NE,NE,Away,16,-7,FALSE,55,Ford Field,FALSE,72,0,,indoor
12182,9/23/2018,2018,3,FALSE,HOU,22,27,-5,NYG,HOU,Home,5,-6.5,FALSE,44,NRG Stadium,FALSE,72,0,,indoor
12183,9/23/2018,2018,3,FALSE,JAX,6,9,-3,TEN,JAX,Home,3,-10,FALSE,39,TIAA Bank Field,FALSE,89,10,,
12184,9/23/2018,2018,3,FALSE,KC,38,27,11,SF,KC,Home,-11,-5.5,TRUE,53,Arrowhead Stadium,FALSE,70,4,,
12185,9/23/2018,2018,3,FALSE,LAR,35,23,12,LAC,LAR,Home,-12,-7.5,TRUE,49,Los Angeles Memorial Coliseum,FALSE,80,5,,
12186,9/23/2018,2018,3,FALSE,MIA,28,20,8,LVR,MIA,Home,-8,-3,TRUE,46,Hard Rock Stadium,FALSE,90,7,,
12187,9/23/2018,2018,3,FALSE,MIN,6,27,-21,BUF,MIN,Home,21,-16.5,FALSE,41,U.S. Bank Stadium,FALSE,72,0,,indoor
12188,9/23/2018,2018,3,FALSE,PHI,20,16,4,IND,PHI,Home,-4,-6.5,FALSE,45.5,Lincoln Financial Field,FALSE,61,5,,rain
12189,9/23/2018,2018,3,FALSE,SEA,24,13,11,DAL,SEA,Home,-11,-1,TRUE,40,CenturyLink Field,FALSE,61,4,,
12190,9/23/2018,2018,3,FALSE,WAS,31,17,14,GB,GB,Away,14,-2.5,FALSE,45.5,FedEx Field,FALSE,62,6,,rain
12191,9/24/2018,2018,3,FALSE,TB,27,30,-3,PIT,PIT,Away,-3,-1,TRUE,55,Raymond James Stadium,FALSE,77,5,,
12192,9/27/2018,2018,4,FALSE,LAR,38,31,7,MIN,LAR,Home,-7,-7.5,FALSE,48.5,Los Angeles Memorial Coliseum,FALSE,75,3,,
12193,9/30/2018,2018,4,FALSE,ARI,17,20,-3,SEA,SEA,Away,-3,-3.5,FALSE,40,University of Phoenix Stadium,FALSE,72,0,,indoor
12194,9/30/2018,2018,4,FALSE,ATL,36,37,-1,CIN,ATL,Home,1,-3.5,FALSE,52.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12195,9/30/2018,2018,4,FALSE,CHI,48,10,38,TB,CHI,Home,-38,-3,TRUE,46,Soldier Field,FALSE,66,5,,
12196,9/30/2018,2018,4,FALSE,DAL,26,24,2,DET,DAL,Home,-2,-2.5,FALSE,43.5,AT&T Stadium,FALSE,72,0,,indoor
12197,9/30/2018,2018,4,FALSE,GB,22,0,22,BUF,GB,Home,-22,-8.5,TRUE,43.5,Lambeau Field,FALSE,49,9,,
12198,9/30/2018,2018,4,FALSE,IND,34,37,-3,HOU,IND,Home,3,-1,FALSE,48,Lucas Oil Stadium,FALSE,72,0,,indoor
12199,9/30/2018,2018,4,FALSE,JAX,31,12,19,NYJ,JAX,Home,-19,-7.5,TRUE,40.5,TIAA Bank Field,FALSE,86,10,,
12200,9/30/2018,2018,4,FALSE,LAC,29,27,2,SF,LAC,Home,-2,-10.5,FALSE,46,StubHub Center,FALSE,78,9,,
12201,9/30/2018,2018,4,FALSE,NE,38,7,31,MIA,NE,Home,-31,-6.5,TRUE,50.5,Gillette Stadium,FALSE,65,6,,
12202,9/30/2018,2018,4,FALSE,NYG,18,33,-15,NO,NO,Away,-15,-3.5,TRUE,51.5,MetLife Stadium,FALSE,71,7,,
12203,9/30/2018,2018,4,FALSE,LVR,45,42,3,CLE,LVR,Home,-3,-2.5,TRUE,44.5,Oakland Coliseum,FALSE,71,8,,
12204,9/30/2018,2018,4,FALSE,PIT,14,26,-12,BAL,PIT,Home,12,-3,FALSE,51,Heinz Field,FALSE,69,2,,
12205,9/30/2018,2018,4,FALSE,TEN,26,23,3,PHI,PHI,Away,3,-3,FALSE,41.5,Nissan Stadium,FALSE,80,4,,
12206,10/1/2018,2018,4,FALSE,DEN,23,27,-4,KC,KC,Away,-4,-3.5,TRUE,53.5,Sports Authority Field at Mile High,FALSE,65,5,,
12207,10/4/2018,2018,5,FALSE,NE,38,24,14,IND,NE,Home,-14,-10.5,TRUE,49.5,Gillette Stadium,FALSE,66,6,,
12208,10/7/2018,2018,5,FALSE,BUF,13,12,1,TEN,TEN,Away,1,-6,FALSE,38.5,New Era Field,FALSE,62,8,,
12209,10/7/2018,2018,5,FALSE,CAR,33,31,2,NYG,CAR,Home,-2,-7,FALSE,43.5,Bank of America Stadium,FALSE,80,3,,
12210,10/7/2018,2018,5,FALSE,CIN,27,17,10,MIA,CIN,Home,-10,-6.5,TRUE,47.5,Paul Brown Stadium,FALSE,87,4,,
12211,10/7/2018,2018,5,FALSE,CLE,12,9,3,BAL,BAL,Away,3,-3,FALSE,44.5,FirstEnergy Stadium,FALSE,72,5,,
12212,10/7/2018,2018,5,FALSE,DET,31,23,8,GB,GB,Away,8,-1,FALSE,50,Ford Field,FALSE,72,0,,indoor
12213,10/7/2018,2018,5,FALSE,HOU,19,16,3,DAL,HOU,Home,-3,-3.5,FALSE,45.5,NRG Stadium,FALSE,72,0,,indoor
12214,10/7/2018,2018,5,FALSE,KC,30,14,16,JAX,KC,Home,-16,-3,TRUE,48,Arrowhead Stadium,FALSE,58,5,,rain
12215,10/7/2018,2018,5,FALSE,LAC,26,10,16,LVR,LAC,Home,-16,-5,TRUE,52,StubHub Center,FALSE,75,10,,
12216,10/7/2018,2018,5,FALSE,NYJ,34,16,18,DEN,NYJ,Home,-18,-1,TRUE,43,MetLife Stadium,FALSE,77,7,,
12217,10/7/2018,2018,5,FALSE,PHI,21,23,-2,MIN,PHI,Home,2,-3.5,FALSE,48,Lincoln Financial Field,FALSE,79,6,,
12218,10/7/2018,2018,5,FALSE,PIT,41,17,24,ATL,PIT,Home,-24,-3.5,TRUE,57,Heinz Field,FALSE,83,5,,
12219,10/7/2018,2018,5,FALSE,SF,18,28,-10,ARI,SF,Home,10,-3,FALSE,40.5,Levi's Stadium,FALSE,79,15,,
12220,10/7/2018,2018,5,FALSE,SEA,31,33,-2,LAR,LAR,Away,-2,-7.5,FALSE,50.5,CenturyLink Field,FALSE,53,5,,
12221,10/8/2018,2018,5,FALSE,NO,43,19,24,WAS,NO,Home,-24,-5.5,TRUE,51.5,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12222,10/11/2018,2018,6,FALSE,NYG,13,34,-21,PHI,PHI,Away,-21,-1.5,TRUE,45,MetLife Stadium,FALSE,70,3,,rain
12223,10/14/2018,2018,6,FALSE,ATL,34,29,5,TB,ATL,Home,-5,-3,TRUE,57,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12224,10/14/2018,2018,6,FALSE,CIN,21,28,-7,PIT,CIN,Home,7,-1.5,FALSE,49.5,Paul Brown Stadium,FALSE,51,6,,
12225,10/14/2018,2018,6,FALSE,CLE,14,38,-24,LAC,CLE,Home,24,-1,FALSE,47,FirstEnergy Stadium,FALSE,57,12,,
12226,10/14/2018,2018,6,FALSE,DAL,40,7,33,JAX,JAX,Away,33,-3,FALSE,39,AT&T Stadium,FALSE,72,0,,indoor
12227,10/14/2018,2018,6,FALSE,DEN,20,23,-3,LAR,LAR,Away,-3,-7,FALSE,50,Sports Authority Field at Mile High,FALSE,25,6,,
12228,10/14/2018,2018,6,FALSE,HOU,20,13,7,BUF,HOU,Home,-7,-10.5,FALSE,40.5,NRG Stadium,FALSE,72,0,,indoor
12229,10/14/2018,2018,6,FALSE,MIA,31,28,3,CHI,CHI,Away,3,-7.5,FALSE,40.5,Hard Rock Stadium,FALSE,89,8,,
12230,10/14/2018,2018,6,FALSE,MIN,27,17,10,ARI,MIN,Home,-10,-10,FALSE,43.5,U.S. Bank Stadium,FALSE,72,0,,indoor
12231,10/14/2018,2018,6,FALSE,NE,43,40,3,KC,NE,Home,-3,-3.5,FALSE,59.5,Gillette Stadium,FALSE,45,0,,
12232,10/14/2018,2018,6,FALSE,NYJ,42,34,8,IND,NYJ,Home,-8,-2.5,TRUE,47.5,MetLife Stadium,FALSE,60,7,,
12233,10/14/2018,2018,6,FALSE,LVR,3,27,-24,SEA,SEA,Away,-24,-3,TRUE,48,Tottenham Stadium,TRUE,50,12,,rain
12234,10/14/2018,2018,6,FALSE,TEN,0,21,-21,BAL,BAL,Away,-21,-2.5,TRUE,43.5,Nissan Stadium,FALSE,66,4,,
12235,10/14/2018,2018,6,FALSE,WAS,23,17,6,CAR,CAR,Away,6,-1,FALSE,44.5,FedEx Field,FALSE,52,0,,
12236,10/15/2018,2018,6,FALSE,GB,33,30,3,SF,GB,Home,-3,-9,FALSE,46.5,Lambeau Field,FALSE,37,5,,
12237,10/18/2018,2018,7,FALSE,ARI,10,45,-35,DEN,DEN,Away,-35,-1,TRUE,42.5,University of Phoenix Stadium,FALSE,72,0,,indoor
12238,10/21/2018,2018,7,FALSE,BAL,23,24,-1,NO,BAL,Home,1,-2.5,FALSE,49,M&T Bank Stadium,FALSE,54,15,,
12239,10/21/2018,2018,7,FALSE,CHI,31,38,-7,NE,NE,Away,-7,-1,TRUE,48.5,Soldier Field,FALSE,44,9,,
12240,10/21/2018,2018,7,FALSE,IND,37,5,32,BUF,IND,Home,-32,-7,TRUE,43.5,Lucas Oil Stadium,FALSE,72,0,,indoor
12241,10/21/2018,2018,7,FALSE,JAX,7,20,-13,HOU,JAX,Home,13,-3.5,FALSE,42.5,TIAA Bank Field,FALSE,68,15,,
12242,10/21/2018,2018,7,FALSE,KC,45,10,35,CIN,KC,Home,-35,-6.5,TRUE,56,Arrowhead Stadium,FALSE,59,10,,
12243,10/21/2018,2018,7,FALSE,LAC,20,19,1,TEN,LAC,Home,-1,-6.5,FALSE,46,Wembley Stadium,TRUE,66,6,,
12244,10/21/2018,2018,7,FALSE,MIA,21,32,-11,DET,DET,Away,-11,-3,TRUE,47,Hard Rock Stadium,FALSE,89,8,,
12245,10/21/2018,2018,7,FALSE,NYJ,17,37,-20,MIN,MIN,Away,-20,-3.5,TRUE,45,MetLife Stadium,FALSE,46,16,,
12246,10/21/2018,2018,7,FALSE,PHI,17,21,-4,CAR,PHI,Home,4,-5,FALSE,45,Lincoln Financial Field,FALSE,49,19,,
12247,10/21/2018,2018,7,FALSE,SF,10,39,-29,LAR,LAR,Away,-29,-8,TRUE,52,Levi's Stadium,FALSE,62,5,,
12248,10/21/2018,2018,7,FALSE,TB,26,23,3,CLE,TB,Home,-3,-3.5,FALSE,52.5,Raymond James Stadium,FALSE,79,7,,
12249,10/21/2018,2018,7,FALSE,WAS,20,17,3,DAL,DAL,Away,3,-1,FALSE,40.5,FedEx Field,FALSE,52,12,,
12250,10/22/2018,2018,7,FALSE,ATL,23,20,3,NYG,ATL,Home,-3,-4,FALSE,53,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12251,10/25/2018,2018,8,FALSE,HOU,42,23,19,MIA,HOU,Home,-19,-7.5,TRUE,45,NRG Stadium,FALSE,72,0,,indoor
12252,10/28/2018,2018,8,FALSE,ARI,18,15,3,SF,ARI,Home,-3,-2.5,TRUE,40,University of Phoenix Stadium,FALSE,72,0,,indoor
12253,10/28/2018,2018,8,FALSE,CAR,36,21,15,BAL,BAL,Away,15,-2.5,FALSE,44,Bank of America Stadium,FALSE,61,10,,
12254,10/28/2018,2018,8,FALSE,CHI,24,10,14,NYJ,CHI,Home,-14,-8.5,TRUE,42.5,Soldier Field,FALSE,48,18,,
12255,10/28/2018,2018,8,FALSE,CIN,37,34,3,TB,CIN,Home,-3,-3.5,FALSE,55,Paul Brown Stadium,FALSE,55,7,,
12256,10/28/2018,2018,8,FALSE,DET,14,28,-14,SEA,DET,Home,14,-3,FALSE,48,Ford Field,FALSE,72,0,,indoor
12257,10/28/2018,2018,8,FALSE,JAX,18,24,-6,PHI,PHI,Away,-6,-3.5,TRUE,44,Wembley Stadium,TRUE,48,12,,
12258,10/28/2018,2018,8,FALSE,KC,30,23,7,DEN,KC,Home,-7,-8.5,FALSE,53,Arrowhead Stadium,FALSE,56,12,,
12259,10/28/2018,2018,8,FALSE,LAR,29,27,2,GB,LAR,Home,-2,-7.5,FALSE,57,Los Angeles Memorial Coliseum,FALSE,82,1,,
12260,10/28/2018,2018,8,FALSE,MIN,20,30,-10,NO,MIN,Home,10,-2.5,FALSE,53.5,U.S. Bank Stadium,FALSE,72,0,,indoor
12261,10/28/2018,2018,8,FALSE,NYG,13,20,-7,WAS,WAS,Away,-7,-1,TRUE,44,MetLife Stadium,FALSE,51,11,,
