,schedule_date,schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,game_winner,home_team_won,spread_favorite,over_under_line,stadium,stadium_type,weather_temperature(°F),weather_wind_mph,weather_humidity(%)
199,12/8/2013,2013,NO,31,13,CAR,NO,NO,1,-3.0,46.5,Louisiana Superdome,Indoor,72.0,0.0,
200,12/8/2013,2013,NYJ,37,27,LVR,NYJ,NYJ,1,-3.0,39.5,MetLife Stadium,Outdoor,34.0,6.0,51.0
201,12/8/2013,2013,PHI,34,20,DET,PHI,PHI,1,-2.0,53.5,Lincoln Financial Field,Outdoor,27.0,7.0,56.0
202,12/8/2013,2013,PIT,28,34,MIA,PIT,MIA,0,-3.0,41.0,Heinz Field,Outdoor,26.0,9.0,73.0
203,12/8/2013,2013,LAC,37,14,NYG,LAC,LAC,1,-4.0,46.5,Qualcomm Stadium,Outdoor,53.0,8.0,53.0
204,12/8/2013,2013,SF,19,17,SEA,SF,SF,1,-2.0,41.0,Candlestick Park,Outdoor,45.0,5.0,49.0
205,12/8/2013,2013,TB,27,6,BUF,TB,TB,1,-2.5,42.5,Raymond James Stadium,Outdoor,83.0,13.0,62.0
206,12/8/2013,2013,WAS,10,45,KC,KC,KC,0,-3.0,44.5,FedEx Field,Outdoor,30.0,5.0,79.0
207,12/9/2013,2013,CHI,45,28,DAL,CHI,CHI,1,-1.5,49.5,Soldier Field,Outdoor,8.0,9.0,63.0
208,12/12/2013,2013,DEN,20,27,LAC,DEN,LAC,0,-9.5,57.0,Sports Authority Field at Mile High,Outdoor,39.0,6.0,50.0
209,12/15/2013,2013,ATL,27,26,WAS,ATL,ATL,1,-5.5,49.0,Georgia Dome,Indoor,72.0,0.0,
210,12/15/2013,2013,CAR,30,20,NYJ,CAR,CAR,1,-10.0,40.5,Bank of America Stadium,Outdoor,54.0,5.0,47.0
211,12/15/2013,2013,CLE,31,38,CHI,CLE,CHI,0,-1.0,44.0,FirstEnergy Stadium,Outdoor,25.0,12.0,82.0
212,12/15/2013,2013,DAL,36,37,GB,DAL,GB,0,-4.0,49.5,Cowboys Stadium,Outdoor,72.0,0.0,
213,12/15/2013,2013,IND,25,3,HOU,IND,IND,1,-6.0,47.0,Lucas Oil Stadium,Indoor,72.0,0.0,
214,12/15/2013,2013,JAX,20,27,BUF,BUF,BUF,0,-4.0,43.5,EverBank Field,Outdoor,66.0,8.0,
215,12/15/2013,2013,MIA,24,20,NE,MIA,MIA,1,-2.5,46.5,Sun Life Stadium,Outdoor,85.0,14.0,70.0
216,12/15/2013,2013,MIN,48,30,PHI,PHI,MIN,1,-7.0,53.0,Mall of America Field,Indoor,72.0,0.0,
217,12/15/2013,2013,NYG,0,23,SEA,SEA,SEA,0,-9.5,43.0,MetLife Stadium,Outdoor,40.0,7.0,88.0
218,12/15/2013,2013,LVR,31,56,KC,KC,KC,0,-6.0,44.5,Oakland Coliseum,Outdoor,64.0,6.0,39.0
219,12/15/2013,2013,PIT,30,20,CIN,CIN,PIT,1,-1.5,43.0,Heinz Field,Outdoor,27.0,20.0,66.0
220,12/15/2013,2013,LAR,27,16,NO,NO,LAR,1,-7.0,48.0,Edward Jones Dome,Indoor,72.0,0.0,
221,12/15/2013,2013,TB,14,33,SF,SF,SF,0,-4.5,41.0,Raymond James Stadium,Outdoor,70.0,7.0,64.0
222,12/15/2013,2013,TEN,34,37,ARI,ARI,ARI,0,-3.0,42.5,Nissan Stadium,Outdoor,37.0,5.0,64.0
223,12/16/2013,2013,DET,16,18,BAL,DET,BAL,0,-5.5,49.0,Ford Field,Indoor,72.0,0.0,
224,12/22/2013,2013,BAL,7,41,NE,BAL,NE,0,-1.5,44.5,M&T Bank Stadium,Outdoor,65.0,8.0,75.0
225,12/22/2013,2013,BUF,19,0,MIA,MIA,BUF,1,-1.5,42.5,Ralph Wilson Stadium,Outdoor,41.0,8.0,79.0
226,12/22/2013,2013,CAR,17,13,NO,CAR,CAR,1,-3.0,44.5,Bank of America Stadium,Outdoor,72.0,18.0,84.0
227,12/22/2013,2013,CIN,42,14,MIN,CIN,CIN,1,-7.5,47.5,Paul Brown Stadium,Outdoor,53.0,13.0,80.0
228,12/22/2013,2013,DET,20,23,NYG,DET,NYG,0,-9.0,48.5,Ford Field,Indoor,72.0,0.0,
229,12/22/2013,2013,GB,31,38,PIT,GB,PIT,0,-2.0,44.5,Lambeau Field,Outdoor,23.0,5.0,78.0
230,12/22/2013,2013,HOU,13,37,DEN,DEN,DEN,0,-9.5,53.5,Reliant Stadium,Indoor,59.0,3.0,79.0
231,12/22/2013,2013,JAX,16,20,TEN,TEN,TEN,0,-4.0,44.0,EverBank Field,Outdoor,82.0,13.0,
232,12/22/2013,2013,KC,7,23,IND,KC,IND,0,-7.0,46.5,Arrowhead Stadium,Outdoor,25.0,8.0,84.0
233,12/22/2013,2013,NYJ,24,13,CLE,NYJ,NYJ,1,-1.5,42.0,MetLife Stadium,Outdoor,70.0,12.0,65.0
234,12/22/2013,2013,PHI,54,11,CHI,PHI,PHI,1,-3.0,55.0,Lincoln Financial Field,Outdoor,62.0,5.0,82.0
235,12/22/2013,2013,LAC,26,13,LVR,LAC,LAC,1,-9.0,51.0,Qualcomm Stadium,Outdoor,69.0,7.0,45.0
236,12/22/2013,2013,SEA,10,17,ARI,SEA,ARI,0,-9.0,43.0,CenturyLink Field,Outdoor,50.0,6.0,94.0
237,12/22/2013,2013,LAR,23,13,TB,LAR,LAR,1,-3.5,43.0,Edward Jones Dome,Indoor,72.0,0.0,
238,12/22/2013,2013,WAS,23,24,DAL,DAL,DAL,0,-2.5,52.0,FedEx Field,Outdoor,65.0,9.0,92.0
239,12/23/2013,2013,SF,34,24,ATL,SF,SF,1,-14.5,46.0,Candlestick Park,Outdoor,60.0,0.0,49.0
240,12/29/2013,2013,ARI,20,23,SF,ARI,SF,0,-3.0,41.0,University of Phoenix Stadium,Indoor,72.0,0.0,
241,12/29/2013,2013,ATL,20,21,CAR,CAR,CAR,0,-5.5,46.5,Georgia Dome,Indoor,72.0,0.0,
242,12/29/2013,2013,CHI,28,33,GB,GB,GB,0,-3.0,51.5,Soldier Field,Outdoor,26.0,16.0,88.0
243,12/29/2013,2013,CIN,34,17,BAL,CIN,CIN,1,-7.0,42.5,Paul Brown Stadium,Outdoor,59.0,9.0,
244,12/29/2013,2013,DAL,22,24,PHI,PHI,PHI,0,-7.0,52.5,Cowboys Stadium,Outdoor,72.0,0.0,
245,12/29/2013,2013,IND,30,10,JAX,IND,IND,1,-11.5,45.0,Lucas Oil Stadium,Indoor,72.0,0.0,
246,12/29/2013,2013,MIA,7,20,NYJ,MIA,NYJ,0,-7.0,41.0,Sun Life Stadium,Outdoor,79.0,12.0,84.0
247,12/29/2013,2013,MIN,14,13,DET,DET,MIN,1,-2.5,49.5,Mall of America Field,Indoor,72.0,0.0,
248,12/29/2013,2013,NE,34,20,BUF,NE,NE,1,-7.0,46.0,Gillette Stadium,Outdoor,41.0,8.0,100.0
249,12/29/2013,2013,NO,42,17,TB,NO,NO,1,-10.5,46.5,Louisiana Superdome,Indoor,72.0,0.0,
250,12/29/2013,2013,NYG,20,6,WAS,NYG,NYG,1,-3.5,44.5,MetLife Stadium,Outdoor,42.0,5.0,100.0
251,12/29/2013,2013,LVR,14,34,DEN,DEN,DEN,0,-10.0,53.5,Oakland Coliseum,Outdoor,71.0,8.0,16.0
252,12/29/2013,2013,PIT,20,7,CLE,PIT,PIT,1,-9.5,44.5,Heinz Field,Outdoor,41.0,7.0,93.0
253,12/29/2013,2013,LAC,27,24,KC,LAC,LAC,1,-14.5,45.0,Qualcomm Stadium,Outdoor,73.0,2.0,14.0
254,12/29/2013,2013,SEA,27,9,LAR,SEA,SEA,1,-12.5,41.0,CenturyLink Field,Outdoor,44.0,5.0,93.0
255,12/29/2013,2013,TEN,16,10,HOU,TEN,TEN,1,-6.5,44.5,Nissan Stadium,Outdoor,53.0,4.0,61.0
256,1/4/2014,2013,IND,45,44,KC,KC,IND,1,-2.5,46.5,Lucas Oil Stadium,Indoor,72.0,0.0,
257,1/4/2014,2013,PHI,24,26,NO,PHI,NO,0,-3.0,53.0,Lincoln Financial Field,Outdoor,,,
258,1/5/2014,2013,CIN,10,27,LAC,CIN,LAC,0,-6.0,48.0,Paul Brown Stadium,Outdoor,,,
259,1/5/2014,2013,GB,20,23,SF,SF,SF,0,-3.0,46.0,Lambeau Field,Outdoor,,,
260,1/11/2014,2013,NE,43,22,IND,NE,NE,1,-7.0,51.0,Gillette Stadium,Outdoor,,,
261,1/11/2014,2013,SEA,23,15,NO,SEA,SEA,1,-9.0,44.5,CenturyLink Field,Outdoor,,,
262,1/12/2014,2013,CAR,10,23,SF,SF,SF,0,-1.0,41.5,Bank of America Stadium,Outdoor,,,
263,1/12/2014,2013,DEN,24,17,LAC,DEN,DEN,1,-7.5,54.5,Sports Authority Field at Mile High,Outdoor,,,
264,1/19/2014,2013,DEN,26,16,NE,DEN,DEN,1,-5.0,57.0,Sports Authority Field at Mile High,Outdoor,,,
265,1/19/2014,2013,SEA,23,17,SF,SEA,SEA,1,-4.0,40.5,CenturyLink Field,Outdoor,,,
266,2/2/2014,2013,DEN,8,43,SEA,DEN,SEA,0,-2.0,47.5,MetLife Stadium,Outdoor,49.0,,
267,9/4/2014,2014,SEA,36,16,GB,SEA,SEA,1,-4.5,46.5,CenturyLink Field,Outdoor,70.0,5.0,
268,9/7/2014,2014,ATL,37,34,NO,NO,ATL,1,-3.0,52.0,Georgia Dome,Indoor,72.0,0.0,
269,9/7/2014,2014,BAL,16,23,CIN,BAL,CIN,0,-1.0,42.5,M&T Bank Stadium,Outdoor,78.0,0.0,
270,9/7/2014,2014,CHI,20,23,BUF,CHI,BUF,0,-7.0,47.0,Soldier Field,Outdoor,77.0,7.0,
271,9/7/2014,2014,DAL,17,28,SF,SF,SF,0,-3.5,51.0,Cowboys Stadium,Outdoor,72.0,0.0,
272,9/7/2014,2014,DEN,31,24,IND,DEN,DEN,1,-8.0,55.0,Sports Authority Field at Mile High,Outdoor,70.0,6.0,
273,9/7/2014,2014,HOU,17,6,WAS,HOU,HOU,1,-3.0,44.5,Reliant Stadium,Indoor,82.0,12.0,
274,9/7/2014,2014,KC,10,26,TEN,KC,TEN,0,-3.0,44.0,Arrowhead Stadium,Outdoor,77.0,5.0,
275,9/7/2014,2014,MIA,33,20,NE,NE,MIA,1,-3.5,46.5,Sun Life Stadium,Outdoor,89.0,13.0,
276,9/7/2014,2014,NYJ,19,14,LVR,NYJ,NYJ,1,-6.5,40.5,MetLife Stadium,Outdoor,80.0,3.0,
277,9/7/2014,2014,PHI,34,17,JAX,PHI,PHI,1,-10.0,51.5,Lincoln Financial Field,Outdoor,80.0,6.0,
278,9/7/2014,2014,PIT,30,27,CLE,PIT,PIT,1,-5.5,41.0,Heinz Field,Outdoor,72.0,6.0,
279,9/7/2014,2014,LAR,6,34,MIN,LAR,MIN,0,-3.0,43.0,Edward Jones Dome,Indoor,72.0,0.0,
280,9/7/2014,2014,TB,14,20,CAR,TB,CAR,0,-5.5,37.5,Raymond James Stadium,Outdoor,79.0,7.0,
281,9/8/2014,2014,ARI,18,17,LAC,ARI,ARI,1,-3.0,47.0,University of Phoenix Stadium,Indoor,72.0,0.0,
282,9/8/2014,2014,DET,35,14,NYG,DET,DET,1,-6.5,47.0,Ford Field,Indoor,72.0,0.0,
283,9/11/2014,2014,BAL,26,6,PIT,BAL,BAL,1,-2.5,44.5,M&T Bank Stadium,Outdoor,80.0,0.0,
284,9/14/2014,2014,BUF,29,10,MIA,BUF,BUF,1,-1.0,43.0,Ralph Wilson Stadium,Outdoor,61.0,4.0,
285,9/14/2014,2014,CAR,24,7,DET,CAR,CAR,1,-1.0,43.5,Bank of America Stadium,Outdoor,68.0,7.0,
286,9/14/2014,2014,CIN,24,10,ATL,CIN,CIN,1,-5.5,49.0,Paul Brown Stadium,Outdoor,68.0,4.0,
287,9/14/2014,2014,CLE,26,24,NO,NO,CLE,1,-4.5,49.5,FirstEnergy Stadium,Outdoor,62.0,5.0,
288,9/14/2014,2014,DEN,24,17,KC,DEN,DEN,1,-13.0,49.0,Sports Authority Field at Mile High,Outdoor,82.0,14.0,
289,9/14/2014,2014,GB,31,24,NYJ,GB,GB,1,-7.0,46.5,Lambeau Field,Outdoor,63.0,11.0,
290,9/14/2014,2014,MIN,7,30,NE,NE,NE,0,-3.5,49.0,TCF Bank Stadium,Outdoor,65.0,11.0,
291,9/14/2014,2014,NYG,14,25,ARI,NYG,ARI,0,-1.0,41.5,MetLife Stadium,Outdoor,71.0,5.0,
292,9/14/2014,2014,LVR,14,30,HOU,HOU,HOU,0,-3.0,42.0,Oakland Coliseum,Outdoor,73.0,10.0,
293,9/14/2014,2014,LAC,30,21,SEA,SEA,LAC,1,-4.5,45.0,Qualcomm Stadium,Outdoor,85.0,6.0,
294,9/14/2014,2014,SF,20,28,CHI,SF,CHI,0,-7.0,47.5,Levi's Stadium,Outdoor,73.0,9.0,
295,9/14/2014,2014,TB,17,19,LAR,TB,LAR,0,-4.0,37.5,Raymond James Stadium,Outdoor,78.0,0.0,
296,9/14/2014,2014,TEN,10,26,DAL,TEN,DAL,0,-3.0,49.5,Nissan Stadium,Outdoor,77.0,6.0,
297,9/14/2014,2014,WAS,41,10,JAX,WAS,WAS,1,-5.0,43.0,FedEx Field,Outdoor,67.0,4.0,
298,9/15/2014,2014,IND,27,30,PHI,IND,PHI,0,-3.0,54.0,Lucas Oil Stadium,Indoor,72.0,0.0,
299,9/18/2014,2014,ATL,56,14,TB,ATL,ATL,1,-6.5,47.0,Georgia Dome,Indoor,72.0,0.0,
300,9/21/2014,2014,ARI,23,14,SF,SF,ARI,1,-3.0,41.0,University of Phoenix Stadium,Indoor,72.0,0.0,
301,9/21/2014,2014,BUF,10,22,LAC,BUF,LAC,0,-2.5,45.5,Ralph Wilson Stadium,Outdoor,72.0,16.0,
302,9/21/2014,2014,CAR,19,37,PIT,CAR,PIT,0,-3.0,42.5,Bank of America Stadium,Outdoor,74.0,3.0,
303,9/21/2014,2014,CIN,33,7,TEN,CIN,CIN,1,-6.5,44.5,Paul Brown Stadium,Outdoor,79.0,14.0,
304,9/21/2014,2014,CLE,21,23,BAL,BAL,BAL,0,-2.0,43.0,FirstEnergy Stadium,Outdoor,69.0,19.0,
305,9/21/2014,2014,DET,19,7,GB,DET,DET,1,-1.5,52.0,Ford Field,Indoor,72.0,0.0,
306,9/21/2014,2014,JAX,17,44,IND,IND,IND,0,-6.0,45.0,EverBank Field,Outdoor,85.0,5.0,
307,9/21/2014,2014,MIA,15,34,KC,MIA,KC,0,-6.0,42.5,Sun Life Stadium,Outdoor,84.0,8.0,
308,9/21/2014,2014,NE,16,9,LVR,NE,NE,1,-14.0,47.0,Gillette Stadium,Outdoor,78.0,7.0,
309,9/21/2014,2014,NO,20,9,MIN,NO,NO,1,-10.0,49.5,Louisiana Superdome,Indoor,72.0,0.0,
310,9/21/2014,2014,NYG,30,17,HOU,NYG,NYG,1,-1.0,41.5,MetLife Stadium,Outdoor,76.0,0.0,
311,9/21/2014,2014,PHI,37,34,WAS,PHI,PHI,1,-4.0,50.0,Lincoln Financial Field,Outdoor,76.0,4.0,
312,9/21/2014,2014,SEA,26,20,DEN,SEA,SEA,1,-4.0,48.0,CenturyLink Field,Outdoor,83.0,6.0,
313,9/21/2014,2014,LAR,31,34,DAL,DAL,DAL,0,-1.5,45.0,Edward Jones Dome,Indoor,72.0,0.0,
314,9/22/2014,2014,NYJ,19,27,CHI,NYJ,CHI,0,-1.5,45.0,MetLife Stadium,Outdoor,56.0,4.0,
315,9/25/2014,2014,WAS,14,45,NYG,WAS,NYG,0,-3.0,44.5,FedEx Field,Outdoor,63.0,7.0,
316,9/28/2014,2014,BAL,38,10,CAR,BAL,BAL,1,-3.5,42.0,M&T Bank Stadium,Outdoor,79.0,0.0,
317,9/28/2014,2014,CHI,17,38,GB,GB,GB,0,-2.0,51.0,Soldier Field,Outdoor,78.0,6.0,
318,9/28/2014,2014,DAL,38,17,NO,NO,DAL,1,-3.0,54.0,Cowboys Stadium,Outdoor,72.0,0.0,
319,9/28/2014,2014,HOU,23,17,BUF,HOU,HOU,1,-3.0,44.0,Reliant Stadium,Indoor,86.0,4.0,
320,9/28/2014,2014,IND,41,17,TEN,IND,IND,1,-7.5,46.0,Lucas Oil Stadium,Indoor,72.0,0.0,
321,9/28/2014,2014,MIN,41,28,ATL,ATL,MIN,1,-5.5,47.5,TCF Bank Stadium,Outdoor,80.0,8.0,
322,9/28/2014,2014,NYJ,17,24,DET,NYJ,DET,0,-2.0,44.0,MetLife Stadium,Outdoor,85.0,6.0,
323,9/28/2014,2014,LVR,14,38,MIA,MIA,MIA,0,-4.0,41.0,Wembley Stadium,Outdoor,68.0,6.0,
324,9/28/2014,2014,PIT,24,27,TB,PIT,TB,0,-7.5,45.0,Heinz Field,Outdoor,73.0,6.0,
325,9/28/2014,2014,LAC,33,14,JAX,LAC,LAC,1,-13.0,44.5,Qualcomm Stadium,Outdoor,72.0,7.0,
326,9/28/2014,2014,SF,26,21,PHI,SF,SF,1,-3.5,49.5,Levi's Stadium,Outdoor,75.0,7.0,
327,9/29/2014,2014,KC,41,14,NE,NE,KC,1,-3.0,45.5,Arrowhead Stadium,Outdoor,72.0,3.0,
328,10/2/2014,2014,GB,42,10,MIN,GB,GB,1,-8.5,46.5,Lambeau Field,Outdoor,63.0,7.0,
329,10/5/2014,2014,CAR,31,24,CHI,CAR,CAR,1,-1.5,47.0,Bank of America Stadium,Outdoor,63.0,7.0,
330,10/5/2014,2014,DAL,20,17,HOU,DAL,DAL,1,-5.0,48.0,Cowboys Stadium,Outdoor,72.0,0.0,
331,10/5/2014,2014,DEN,41,20,ARI,DEN,DEN,1,-8.0,47.5,Sports Authority Field at Mile High,Outdoor,72.0,8.0,
332,10/5/2014,2014,DET,14,17,BUF,DET,BUF,0,-4.5,43.5,Ford Field,Indoor,72.0,0.0,
333,10/5/2014,2014,IND,20,13,BAL,IND,IND,1,-2.5,49.5,Lucas Oil Stadium,Indoor,72.0,0.0,
334,10/5/2014,2014,JAX,9,17,PIT,PIT,PIT,0,-6.0,47.5,EverBank Field,Outdoor,73.0,4.0,
335,10/5/2014,2014,NE,43,17,CIN,CIN,NE,1,-2.5,46.5,Gillette Stadium,Outdoor,35.0,0.0,
336,10/5/2014,2014,NO,37,31,TB,NO,NO,1,-11.0,48.0,Louisiana Superdome,Indoor,72.0,0.0,
337,10/5/2014,2014,NYG,30,20,ATL,NYG,NYG,1,-4.0,50.5,MetLife Stadium,Outdoor,61.0,6.0,
338,10/5/2014,2014,PHI,34,28,LAR,PHI,PHI,1,-3.5,48.0,Lincoln Financial Field,Outdoor,60.0,6.0,
339,10/5/2014,2014,LAC,31,0,NYJ,LAC,LAC,1,-7.0,44.5,Qualcomm Stadium,Outdoor,83.0,6.0,
340,10/5/2014,2014,SF,22,17,KC,SF,SF,1,-4.0,43.5,Levi's Stadium,Outdoor,88.0,6.0,
341,10/5/2014,2014,TEN,28,29,CLE,CLE,CLE,0,-1.0,44.0,Nissan Stadium,Outdoor,71.0,13.0,
342,10/6/2014,2014,WAS,17,27,SEA,SEA,SEA,0,-7.0,46.0,FedEx Field,Outdoor,63.0,11.0,
343,10/9/2014,2014,HOU,28,33,IND,IND,IND,0,-2.5,46.0,Reliant Stadium,Indoor,77.0,3.0,
344,10/12/2014,2014,ARI,30,20,WAS,ARI,ARI,1,-5.0,46.5,University of Phoenix Stadium,Indoor,72.0,0.0,
345,10/12/2014,2014,ATL,13,27,CHI,ATL,CHI,0,-3.5,56.0,Georgia Dome,Indoor,72.0,0.0,
346,10/12/2014,2014,BUF,22,37,NE,BUF,NE,0,-1.0,44.5,Ralph Wilson Stadium,Outdoor,59.0,3.0,
347,10/12/2014,2014,CIN,37,37,CAR,CIN,CAR,0,-7.0,44.0,Paul Brown Stadium,Outdoor,62.0,6.0,
348,10/12/2014,2014,CLE,31,10,PIT,CLE,CLE,1,-2.5,46.5,FirstEnergy Stadium,Outdoor,64.0,7.0,
349,10/12/2014,2014,MIA,24,27,GB,GB,GB,0,-1.5,47.0,Sun Life Stadium,Outdoor,88.0,12.0,
350,10/12/2014,2014,MIN,3,17,DET,MIN,DET,0,-1.0,43.0,TCF Bank Stadium,Outdoor,61.0,20.0,
351,10/12/2014,2014,NYJ,17,31,DEN,DEN,DEN,0,-10.0,47.5,MetLife Stadium,Outdoor,64.0,3.0,
352,10/12/2014,2014,LVR,28,31,LAC,LAC,LAC,0,-7.0,44.0,Oakland Coliseum,Outdoor,86.0,7.0,
353,10/12/2014,2014,PHI,27,0,NYG,PHI,PHI,1,-1.0,51.0,Lincoln Financial Field,Outdoor,57.0,5.0,
354,10/12/2014,2014,SEA,23,30,DAL,SEA,DAL,0,-10.0,47.0,CenturyLink Field,Outdoor,66.0,5.0,
355,10/12/2014,2014,TB,17,48,BAL,BAL,BAL,0,-3.5,44.5,Raymond James Stadium,Outdoor,87.0,4.0,
356,10/12/2014,2014,TEN,16,14,JAX,TEN,TEN,1,-4.0,42.5,Nissan Stadium,Outdoor,74.0,7.0,
357,10/13/2014,2014,LAR,17,31,SF,SF,SF,0,-3.5,44.5,Edward Jones Dome,Indoor,72.0,0.0,
358,10/16/2014,2014,NE,27,25,NYJ,NE,NE,1,-9.5,44.5,Gillette Stadium,Outdoor,63.0,5.0,
359,10/19/2014,2014,BAL,29,7,ATL,BAL,BAL,1,-7.0,50.0,M&T Bank Stadium,Outdoor,57.0,0.0,
360,10/19/2014,2014,BUF,17,16,MIN,BUF,BUF,1,-7.0,43.0,Ralph Wilson Stadium,Outdoor,45.0,8.0,
361,10/19/2014,2014,CHI,14,27,MIA,CHI,MIA,0,-3.0,48.0,Soldier Field,Outdoor,55.0,12.0,
362,10/19/2014,2014,DAL,31,21,NYG,DAL,DAL,1,-5.0,47.0,Cowboys Stadium,Outdoor,72.0,0.0,
363,10/19/2014,2014,DEN,42,17,SF,DEN,DEN,1,-7.0,48.5,Sports Authority Field at Mile High,Outdoor,63.0,0.0,
364,10/19/2014,2014,DET,24,23,NO,DET,DET,1,-1.5,46.5,Ford Field,Indoor,72.0,0.0,
365,10/19/2014,2014,GB,38,17,CAR,GB,GB,1,-6.5,49.5,Lambeau Field,Outdoor,53.0,11.0,
366,10/19/2014,2014,IND,27,0,CIN,IND,IND,1,-3.0,50.5,Lucas Oil Stadium,Indoor,72.0,0.0,
367,10/19/2014,2014,JAX,24,6,CLE,CLE,JAX,1,-4.0,45.0,EverBank Field,Outdoor,74.0,10.0,
368,10/19/2014,2014,LVR,13,24,ARI,ARI,ARI,0,-3.5,46.5,Oakland Coliseum,Outdoor,70.0,14.0,
369,10/19/2014,2014,LAC,20,23,KC,LAC,KC,0,-3.0,46.0,Qualcomm Stadium,Outdoor,71.0,6.0,
370,10/19/2014,2014,LAR,28,26,SEA,SEA,LAR,1,-7.0,43.5,Edward Jones Dome,Indoor,72.0,0.0,
371,10/19/2014,2014,WAS,19,17,TEN,WAS,WAS,1,-6.0,46.5,FedEx Field,Outdoor,57.0,16.0,
372,10/20/2014,2014,PIT,30,23,HOU,PIT,PIT,1,-3.0,44.5,Heinz Field,Outdoor,51.0,8.0,
373,10/23/2014,2014,DEN,35,21,LAC,DEN,DEN,1,-9.0,51.0,Sports Authority Field at Mile High,Outdoor,61.0,3.0,
374,10/26/2014,2014,ARI,24,20,PHI,ARI,ARI,1,-1.0,48.5,University of Phoenix Stadium,Indoor,72.0,0.0,
375,10/26/2014,2014,ATL,21,22,DET,DET,DET,0,-3.5,45.5,Wembley Stadium,Outdoor,58.0,13.0,
376,10/26/2014,2014,CAR,9,13,SEA,SEA,SEA,0,-6.0,45.0,Bank of America Stadium,Outdoor,81.0,11.0,
377,10/26/2014,2014,CIN,27,24,BAL,BAL,CIN,1,-2.5,44.5,Paul Brown Stadium,Outdoor,67.0,5.0,
378,10/26/2014,2014,CLE,23,13,LVR,CLE,CLE,1,-6.5,44.5,FirstEnergy Stadium,Outdoor,54.0,9.0,
379,10/26/2014,2014,JAX,13,27,MIA,MIA,MIA,0,-7.0,42.0,EverBank Field,Outdoor,81.0,0.0,
380,10/26/2014,2014,KC,34,7,LAR,KC,KC,1,-7.5,44.0,Arrowhead Stadium,Outdoor,85.0,13.0,
381,10/26/2014,2014,NE,51,23,CHI,NE,NE,1,-6.0,52.0,Gillette Stadium,Outdoor,57.0,14.0,
382,10/26/2014,2014,NO,44,23,GB,NO,NO,1,-2.0,55.5,Louisiana Superdome,Indoor,72.0,0.0,
383,10/26/2014,2014,NYJ,23,43,BUF,NYJ,BUF,0,-3.0,40.5,MetLife Stadium,Outdoor,61.0,19.0,
384,10/26/2014,2014,PIT,51,34,IND,IND,PIT,1,-5.0,48.5,Heinz Field,Outdoor,56.0,7.0,
385,10/26/2014,2014,TB,13,19,MIN,TB,MIN,0,-1.0,43.0,Raymond James Stadium,Outdoor,78.0,7.0,
386,10/26/2014,2014,TEN,16,30,HOU,HOU,HOU,0,-3.5,43.0,Nissan Stadium,Outdoor,79.0,5.0,
387,10/27/2014,2014,DAL,17,20,WAS,DAL,WAS,0,-9.5,49.0,Cowboys Stadium,Outdoor,72.0,0.0,
388,10/30/2014,2014,CAR,10,28,NO,NO,NO,0,-3.0,49.0,Bank of America Stadium,Outdoor,53.0,3.0,
389,11/2/2014,2014,CIN,33,23,JAX,CIN,CIN,1,-10.0,43.5,Paul Brown Stadium,Outdoor,46.0,4.0,
390,11/2/2014,2014,CLE,22,17,TB,CLE,CLE,1,-7.0,44.0,FirstEnergy Stadium,Outdoor,42.0,8.0,
391,11/2/2014,2014,DAL,17,28,ARI,DAL,ARI,0,-1.5,45.0,Cowboys Stadium,Outdoor,64.0,0.0,
392,11/2/2014,2014,HOU,21,31,PHI,PHI,PHI,0,-1.5,48.5,Reliant Stadium,Indoor,71.0,8.0,
393,11/2/2014,2014,KC,24,10,NYJ,KC,KC,1,-9.5,41.5,Arrowhead Stadium,Outdoor,64.0,20.0,
394,11/2/2014,2014,MIA,37,0,LAC,MIA,MIA,1,-3.0,45.0,Sun Life Stadium,Outdoor,69.0,5.0,
395,11/2/2014,2014,MIN,29,26,WAS,WAS,MIN,1,-1.0,44.0,TCF Bank Stadium,Outdoor,54.0,12.0,
396,11/2/2014,2014,NE,43,21,DEN,DEN,NE,1,-3.0,53.0,Gillette Stadium,Outdoor,41.0,18.0,
397,11/2/2014,2014,PIT,43,23,BAL,PIT,PIT,1,-2.5,48.0,Heinz Field,Outdoor,37.0,5.0,
398,11/2/2014,2014,SF,10,13,LAR,SF,LAR,0,-10.5,44.0,Levi's Stadium,Outdoor,64.0,10.0,
399,11/2/2014,2014,SEA,30,24,LVR,SEA,SEA,1,-13.5,44.0,CenturyLink Field,Outdoor,56.0,7.0,
400,11/3/2014,2014,NYG,24,40,IND,IND,IND,0,-3.0,51.5,MetLife Stadium,Outdoor,53.0,8.0,
401,11/6/2014,2014,CIN,3,24,CLE,CIN,CLE,0,-6.5,46.0,Paul Brown Stadium,Outdoor,43.0,0.0,
402,11/9/2014,2014,ARI,31,14,LAR,ARI,ARI,1,-7.0,43.5,University of Phoenix Stadium,Indoor,72.0,0.0,
403,11/9/2014,2014,BAL,21,7,TEN,BAL,BAL,1,-10.5,44.0,M&T Bank Stadium,Outdoor,57.0,0.0,
404,11/9/2014,2014,BUF,13,17,KC,BUF,KC,0,-2.0,42.0,Ralph Wilson Stadium,Outdoor,41.0,11.0,
405,11/9/2014,2014,DET,20,16,MIA,DET,DET,1,-3.0,43.0,Ford Field,Indoor,72.0,0.0,
406,11/9/2014,2014,GB,55,14,CHI,GB,GB,1,-9.5,54.0,Lambeau Field,Outdoor,32.0,6.0,
