,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
12084,12/11/2017,2017,14,False,MIA,27,20,NE,NE,-10.5,48,Hard Rock Stadium,False,55.0,7.0,,
12085,12/14/2017,2017,15,False,IND,13,25,DEN,DEN,-3.0,40.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
12086,12/16/2017,2017,15,False,DET,20,10,CHI,DET,-5.0,43.5,Ford Field,False,72.0,0.0,,indoor
12087,12/16/2017,2017,15,False,KC,30,13,LAC,LAC,-1.0,47,Arrowhead Stadium,False,53.0,9.0,,
12088,12/17/2017,2017,15,False,BUF,24,16,MIA,BUF,-3.5,39.5,New Era Field,False,22.0,8.0,,
12089,12/17/2017,2017,15,False,CAR,31,24,GB,CAR,-3.0,46.5,Bank of America Stadium,False,51.0,5.0,,
12090,12/17/2017,2017,15,False,CLE,10,27,BAL,BAL,-6.5,42,FirstEnergy Stadium,False,36.0,0.0,,
12091,12/17/2017,2017,15,False,JAX,45,7,HOU,JAX,-10.5,39,EverBank Field,False,72.0,5.0,,
12092,12/17/2017,2017,15,False,MIN,34,7,CIN,MIN,-12.5,42.5,U.S. Bank Stadium,False,72.0,0.0,,indoor
12093,12/17/2017,2017,15,False,NO,31,19,NYJ,NO,-16.5,47,Mercedes-Benz Superdome,False,72.0,0.0,,indoor
12094,12/17/2017,2017,15,False,NYG,29,34,PHI,PHI,-7.5,40,MetLife Stadium,False,35.0,0.0,,
12095,12/17/2017,2017,15,False,LVR,17,20,DAL,DAL,-3.0,46,Oakland Coliseum,False,57.0,4.0,,
12096,12/17/2017,2017,15,False,PIT,24,27,NE,NE,-2.5,52.5,Heinz Field,False,42.0,4.0,,rain
12097,12/17/2017,2017,15,False,SF,25,23,TEN,SF,-2.5,44.5,Levi's Stadium,False,65.0,17.0,,
12098,12/17/2017,2017,15,False,SEA,7,42,LAR,LAR,-1.0,47.5,CenturyLink Field,False,47.0,15.0,,
12099,12/17/2017,2017,15,False,WAS,20,15,ARI,WAS,-4.0,40,FedEx Field,False,50.0,1.0,,
12100,12/18/2017,2017,15,False,TB,21,24,ATL,ATL,-7.0,49.5,Raymond James Stadium,False,71.0,2.0,,
12101,12/23/2017,2017,16,False,BAL,23,16,IND,BAL,-13.5,41,M&T Bank Stadium,False,63.0,14.0,,
12102,12/23/2017,2017,16,False,GB,0,16,MIN,MIN,-8.5,41,Lambeau Field,False,10.0,6.0,,
12103,12/24/2017,2017,16,False,ARI,23,0,NYG,ARI,-3.0,39,University of Phoenix Stadium,False,72.0,0.0,,indoor
12104,12/24/2017,2017,16,False,CAR,22,19,TB,CAR,-10.0,46.5,Bank of America Stadium,False,55.0,6.0,,
12105,12/24/2017,2017,16,False,CHI,20,3,CLE,CHI,-5.5,37,Soldier Field,False,24.0,8.0,,
12106,12/24/2017,2017,16,False,CIN,26,17,DET,DET,-3.5,43.5,Paul Brown Stadium,False,35.0,2.0,,
12107,12/24/2017,2017,16,False,DAL,12,21,SEA,DAL,-4.5,47,AT&T Stadium,False,72.0,0.0,,indoor
12108,12/24/2017,2017,16,False,KC,29,13,MIA,KC,-11.0,43.5,Arrowhead Stadium,False,23.0,15.0,,
12109,12/24/2017,2017,16,False,NE,37,16,BUF,NE,-11.0,47.5,Gillette Stadium,False,35.0,7.0,,
12110,12/24/2017,2017,16,False,NO,23,13,ATL,NO,-5.5,52,Mercedes-Benz Superdome,False,72.0,0.0,,indoor
12111,12/24/2017,2017,16,False,NYJ,7,14,LAC,LAC,-7.5,42.5,MetLife Stadium,False,40.0,6.0,,
12112,12/24/2017,2017,16,False,SF,44,33,JAX,JAX,-4.0,43,Levi's Stadium,False,52.0,0.0,,
12113,12/24/2017,2017,16,False,TEN,23,27,LAR,LAR,-5.5,46,LP Stadium,False,39.0,11.0,,
12114,12/24/2017,2017,16,False,WAS,27,11,DEN,WAS,-3.0,39.5,FedEx Field,False,43.0,7.0,,
12115,12/25/2017,2017,16,False,HOU,6,34,PIT,PIT,-8.0,45.5,NRG Stadium,False,72.0,0.0,,indoor
12116,12/25/2017,2017,16,False,PHI,19,10,LVR,PHI,-10.0,46,Lincoln Financial Field,False,29.0,15.0,,
12117,12/31/2017,2017,17,False,ATL,22,10,CAR,ATL,-5.0,44.5,Georgia Dome,False,72.0,0.0,,indoor
12118,12/31/2017,2017,17,False,BAL,27,31,CIN,BAL,-8.0,40,M&T Bank Stadium,False,19.0,12.0,,
12119,12/31/2017,2017,17,False,DEN,24,27,KC,DEN,-3.0,37.5,Sports Authority Field at Mile High,False,17.0,4.0,,
12120,12/31/2017,2017,17,False,DET,35,11,GB,DET,-7.5,44.5,Ford Field,False,72.0,0.0,,indoor
12121,12/31/2017,2017,17,False,IND,22,13,HOU,IND,-5.5,41.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
12122,12/31/2017,2017,17,False,LAC,30,10,LVR,LAC,-7.0,43,StubHub Center,False,62.0,2.0,,
12123,12/31/2017,2017,17,False,LAR,13,34,SF,SF,-6.0,44.5,Los Angeles Memorial Coliseum,False,67.0,3.0,,
12124,12/31/2017,2017,17,False,MIA,16,22,BUF,BUF,-2.5,41.5,Hard Rock Stadium,False,71.0,9.0,,
12125,12/31/2017,2017,17,False,MIN,23,10,CHI,MIN,-13.5,38.5,U.S. Bank Stadium,False,72.0,0.0,,indoor
12126,12/31/2017,2017,17,False,NE,26,6,NYJ,NE,-17.0,43.5,Gillette Stadium,False,13.0,14.0,,
12127,12/31/2017,2017,17,False,NYG,18,10,WAS,WAS,-4.5,41,MetLife Stadium,False,16.0,16.0,,
12128,12/31/2017,2017,17,False,PHI,0,6,DAL,DAL,-3.5,41,Lincoln Financial Field,False,19.0,17.0,,
12129,12/31/2017,2017,17,False,PIT,28,24,CLE,PIT,-5.0,38.5,Heinz Field,False,11.0,3.0,,
12130,12/31/2017,2017,17,False,SEA,24,26,ARI,SEA,-8.0,38,CenturyLink Field,False,40.0,7.0,,
12131,12/31/2017,2017,17,False,TB,31,24,NO,NO,-6.0,49,Raymond James Stadium,False,71.0,3.0,,
12132,12/31/2017,2017,17,False,TEN,15,10,JAX,TEN,-2.5,40,LP Stadium,False,23.0,5.0,,
12133,1/6/2018,2017,Wildcard,True,KC,21,22,TEN,KC,-8.5,44,Arrowhead Stadium,False,33.0,10.0,,
12134,1/6/2018,2017,Wildcard,True,LAR,13,26,ATL,LAR,-6.5,48,Los Angeles Memorial Coliseum,False,62.0,3.0,,
12135,1/7/2018,2017,Wildcard,True,JAX,10,3,BUF,JAX,-8.0,39.5,EverBank Field,False,53.0,18.0,,
12136,1/7/2018,2017,Wildcard,True,NO,31,26,CAR,NO,-6.5,47.5,Mercedes-Benz Superdome,False,72.0,0.0,,indoor
12137,1/13/2018,2017,Division,True,NE,35,14,TEN,NE,-13.5,48.5,Gillette Stadium,False,24.0,12.0,,
12138,1/13/2018,2017,Division,True,PHI,15,10,ATL,ATL,-2.5,40,Lincoln Financial Field,False,32.0,16.0,,
12139,1/14/2018,2017,Division,True,MIN,29,24,NO,MIN,-5.5,46.5,U.S. Bank Stadium,False,72.0,0.0,,indoor
12140,1/14/2018,2017,Division,True,PIT,42,45,JAX,PIT,-7.0,40.5,Heinz Field,False,18.0,2.0,,
12141,1/21/2018,2017,Conference,True,NE,24,20,JAX,NE,-7.5,46,Gillette Stadium,False,48.0,2.0,,
12142,1/21/2018,2017,Conference,True,PHI,38,7,MIN,MIN,-3.0,39,Lincoln Financial Field,False,46.0,1.0,,
12143,2/4/2018,2017,Superbowl,True,NE,33,41,PHI,NE,-4.5,48.5,U.S. Bank Stadium,True,72.0,0.0,,indoor
12144,9/6/2018,2018,1,False,PHI,18,12,ATL,PHI,-1.0,44.5,Lincoln Financial Field,False,81.0,8.0,,rain
12145,9/9/2018,2018,1,False,ARI,6,24,WAS,ARI,-2.0,43.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
12146,9/9/2018,2018,1,False,BAL,47,3,BUF,BAL,-7.5,39,M&T Bank Stadium,False,61.0,12.0,,rain
12147,9/9/2018,2018,1,False,CAR,16,8,DAL,CAR,-2.5,42.5,Bank of America Stadium,False,81.0,9.0,,rain
12148,9/9/2018,2018,1,False,CLE,21,21,PIT,PIT,-3.5,41,FirstEnergy Stadium,False,58.0,11.0,,rain
12149,9/9/2018,2018,1,False,DEN,27,24,SEA,DEN,-3.0,42.5,Sports Authority Field at Mile High,False,84.0,5.0,,
12150,9/9/2018,2018,1,False,GB,24,23,CHI,GB,-6.5,45,Lambeau Field,False,62.0,10.0,,
12151,9/9/2018,2018,1,False,IND,23,34,CIN,CIN,-1.0,47.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
12152,9/9/2018,2018,1,False,LAC,28,38,KC,LAC,-3.5,48,StubHub Center,False,84.0,8.0,,
12153,9/9/2018,2018,1,False,MIA,27,20,TEN,TEN,-1.0,43.5,Hard Rock Stadium,False,89.0,7.0,,rain
12154,9/9/2018,2018,1,False,MIN,24,16,SF,MIN,-6.0,46.5,U.S. Bank Stadium,False,72.0,0.0,,indoor
12155,9/9/2018,2018,1,False,NE,27,20,HOU,NE,-6.0,49.5,Gillette Stadium,False,62.0,10.0,,
12156,9/9/2018,2018,1,False,NO,40,48,TB,NO,-10.0,50,Mercedes-Benz Superdome,False,72.0,0.0,,indoor
12157,9/9/2018,2018,1,False,NYG,15,20,JAX,JAX,-2.5,43,MetLife Stadium,False,59.0,7.0,,rain
12158,9/10/2018,2018,1,False,DET,17,48,NYJ,DET,-7.0,44,Ford Field,False,72.0,0.0,,indoor
12159,9/10/2018,2018,1,False,LVR,13,33,LAR,LAR,-6.5,47.5,Oakland Coliseum,False,69.0,10.0,,
12160,9/13/2018,2018,2,False,CIN,34,23,BAL,CIN,-1.0,43,Paul Brown Stadium,False,82.0,3.0,,
12161,9/16/2018,2018,2,False,ATL,31,24,CAR,ATL,-5.5,44,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
12162,9/16/2018,2018,2,False,BUF,20,31,LAC,LAC,-7.5,41.5,New Era Field,False,83.0,6.0,,
12163,9/16/2018,2018,2,False,DAL,20,13,NYG,DAL,-3.0,42,AT&T Stadium,False,72.0,0.0,,indoor
12164,9/16/2018,2018,2,False,DEN,20,19,LVR,DEN,-5.5,44,Sports Authority Field at Mile High,False,92.0,4.0,,
12165,9/16/2018,2018,2,False,GB,29,29,MIN,MIN,-2.0,45,Lambeau Field,False,80.0,5.0,,
12166,9/16/2018,2018,2,False,JAX,31,20,NE,NE,-2.0,44.5,EverBank Field,False,97.0,15.0,,rain
12167,9/16/2018,2018,2,False,LAR,34,0,ARI,LAR,-13.5,43.5,Los Angeles Memorial Coliseum,False,86.0,2.0,,
12168,9/16/2018,2018,2,False,NO,21,18,CLE,NO,-10.0,51,Mercedes-Benz Superdome,False,72.0,0.0,,indoor
12169,9/16/2018,2018,2,False,NYJ,12,20,MIA,NYJ,-3.0,43,MetLife Stadium,False,80.0,4.0,,
12170,9/16/2018,2018,2,False,PIT,37,42,KC,PIT,-4.5,52,Heinz Field,False,80.0,10.0,,
12171,9/16/2018,2018,2,False,SF,30,27,DET,SF,-6.0,48.5,Levi's Stadium,False,73.0,12.0,,
12172,9/16/2018,2018,2,False,TB,27,21,PHI,PHI,-3.0,46.5,Raymond James Stadium,False,91.0,9.0,,
12173,9/16/2018,2018,2,False,TEN,20,17,HOU,HOU,-3.5,41,Nissan Stadium,False,81.0,12.0,,
12174,9/16/2018,2018,2,False,WAS,9,21,IND,WAS,-6.0,48,FedEx Field,False,71.0,5.0,,
12175,9/17/2018,2018,2,False,CHI,24,17,SEA,CHI,-4.5,42.5,Soldier Field,False,79.0,2.0,,
12176,9/20/2018,2018,3,False,CLE,21,17,NYJ,CLE,-3.0,41,FirstEnergy Stadium,False,83.0,11.0,,
12177,9/23/2018,2018,3,False,ARI,14,16,CHI,CHI,-5.5,39,University of Phoenix Stadium,False,72.0,0.0,,indoor
12178,9/23/2018,2018,3,False,ATL,37,43,NO,ATL,-1.5,54,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
12179,9/23/2018,2018,3,False,BAL,27,14,DEN,BAL,-5.5,46,M&T Bank Stadium,False,61.0,5.0,,rain
12180,9/23/2018,2018,3,False,CAR,31,21,CIN,CAR,-2.5,44,Bank of America Stadium,False,80.0,3.0,,
12181,9/23/2018,2018,3,False,DET,26,10,NE,NE,-7.0,55,Ford Field,False,72.0,0.0,,indoor
12182,9/23/2018,2018,3,False,HOU,22,27,NYG,HOU,-6.5,44,NRG Stadium,False,72.0,0.0,,indoor
12183,9/23/2018,2018,3,False,JAX,6,9,TEN,JAX,-10.0,39,TIAA Bank Field,False,89.0,10.0,,
12184,9/23/2018,2018,3,False,KC,38,27,SF,KC,-5.5,53,Arrowhead Stadium,False,70.0,4.0,,
12185,9/23/2018,2018,3,False,LAR,35,23,LAC,LAR,-7.5,49,Los Angeles Memorial Coliseum,False,80.0,5.0,,
12186,9/23/2018,2018,3,False,MIA,28,20,LVR,MIA,-3.0,46,Hard Rock Stadium,False,90.0,7.0,,
12187,9/23/2018,2018,3,False,MIN,6,27,BUF,MIN,-16.5,41,U.S. Bank Stadium,False,72.0,0.0,,indoor
12188,9/23/2018,2018,3,False,PHI,20,16,IND,PHI,-6.5,45.5,Lincoln Financial Field,False,61.0,5.0,,rain
12189,9/23/2018,2018,3,False,SEA,24,13,DAL,SEA,-1.0,40,CenturyLink Field,False,61.0,4.0,,
12190,9/23/2018,2018,3,False,WAS,31,17,GB,GB,-2.5,45.5,FedEx Field,False,62.0,6.0,,rain
12191,9/24/2018,2018,3,False,TB,27,30,PIT,PIT,-1.0,55,Raymond James Stadium,False,77.0,5.0,,
12192,9/27/2018,2018,4,False,LAR,38,31,MIN,LAR,-7.5,48.5,Los Angeles Memorial Coliseum,False,75.0,3.0,,
12193,9/30/2018,2018,4,False,ARI,17,20,SEA,SEA,-3.5,40,University of Phoenix Stadium,False,72.0,0.0,,indoor
12194,9/30/2018,2018,4,False,ATL,36,37,CIN,ATL,-3.5,52.5,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
12195,9/30/2018,2018,4,False,CHI,48,10,TB,CHI,-3.0,46,Soldier Field,False,66.0,5.0,,
12196,9/30/2018,2018,4,False,DAL,26,24,DET,DAL,-2.5,43.5,AT&T Stadium,False,72.0,0.0,,indoor
12197,9/30/2018,2018,4,False,GB,22,0,BUF,GB,-8.5,43.5,Lambeau Field,False,49.0,9.0,,
12198,9/30/2018,2018,4,False,IND,34,37,HOU,IND,-1.0,48,Lucas Oil Stadium,False,72.0,0.0,,indoor
12199,9/30/2018,2018,4,False,JAX,31,12,NYJ,JAX,-7.5,40.5,TIAA Bank Field,False,86.0,10.0,,
12200,9/30/2018,2018,4,False,LAC,29,27,SF,LAC,-10.5,46,StubHub Center,False,78.0,9.0,,
12201,9/30/2018,2018,4,False,NE,38,7,MIA,NE,-6.5,50.5,Gillette Stadium,False,65.0,6.0,,
12202,9/30/2018,2018,4,False,NYG,18,33,NO,NO,-3.5,51.5,MetLife Stadium,False,71.0,7.0,,
12203,9/30/2018,2018,4,False,LVR,45,42,CLE,LVR,-2.5,44.5,Oakland Coliseum,False,71.0,8.0,,
12204,9/30/2018,2018,4,False,PIT,14,26,BAL,PIT,-3.0,51,Heinz Field,False,69.0,2.0,,
12205,9/30/2018,2018,4,False,TEN,26,23,PHI,PHI,-3.0,41.5,Nissan Stadium,False,80.0,4.0,,
12206,10/1/2018,2018,4,False,DEN,23,27,KC,KC,-3.5,53.5,Sports Authority Field at Mile High,False,65.0,5.0,,
12207,10/4/2018,2018,5,False,NE,38,24,IND,NE,-10.5,49.5,Gillette Stadium,False,66.0,6.0,,
12208,10/7/2018,2018,5,False,BUF,13,12,TEN,TEN,-6.0,38.5,New Era Field,False,62.0,8.0,,
12209,10/7/2018,2018,5,False,CAR,33,31,NYG,CAR,-7.0,43.5,Bank of America Stadium,False,80.0,3.0,,
12210,10/7/2018,2018,5,False,CIN,27,17,MIA,CIN,-6.5,47.5,Paul Brown Stadium,False,87.0,4.0,,
12211,10/7/2018,2018,5,False,CLE,12,9,BAL,BAL,-3.0,44.5,FirstEnergy Stadium,False,72.0,5.0,,
12212,10/7/2018,2018,5,False,DET,31,23,GB,GB,-1.0,50,Ford Field,False,72.0,0.0,,indoor
12213,10/7/2018,2018,5,False,HOU,19,16,DAL,HOU,-3.5,45.5,NRG Stadium,False,72.0,0.0,,indoor
12214,10/7/2018,2018,5,False,KC,30,14,JAX,KC,-3.0,48,Arrowhead Stadium,False,58.0,5.0,,rain
12215,10/7/2018,2018,5,False,LAC,26,10,LVR,LAC,-5.0,52,StubHub Center,False,75.0,10.0,,
12216,10/7/2018,2018,5,False,NYJ,34,16,DEN,NYJ,-1.0,43,MetLife Stadium,False,77.0,7.0,,
12217,10/7/2018,2018,5,False,PHI,21,23,MIN,PHI,-3.5,48,Lincoln Financial Field,False,79.0,6.0,,
12218,10/7/2018,2018,5,False,PIT,41,17,ATL,PIT,-3.5,57,Heinz Field,False,83.0,5.0,,
12219,10/7/2018,2018,5,False,SF,18,28,ARI,SF,-3.0,40.5,Levi's Stadium,False,79.0,15.0,,
12220,10/7/2018,2018,5,False,SEA,31,33,LAR,LAR,-7.5,50.5,CenturyLink Field,False,53.0,5.0,,
12221,10/8/2018,2018,5,False,NO,43,19,WAS,NO,-5.5,51.5,Mercedes-Benz Superdome,False,72.0,0.0,,indoor
12222,10/11/2018,2018,6,False,NYG,13,34,PHI,PHI,-1.5,45,MetLife Stadium,False,70.0,3.0,,rain
12223,10/14/2018,2018,6,False,ATL,34,29,TB,ATL,-3.0,57,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
12224,10/14/2018,2018,6,False,CIN,21,28,PIT,CIN,-1.5,49.5,Paul Brown Stadium,False,51.0,6.0,,
12225,10/14/2018,2018,6,False,CLE,14,38,LAC,CLE,-1.0,47,FirstEnergy Stadium,False,57.0,12.0,,
12226,10/14/2018,2018,6,False,DAL,40,7,JAX,JAX,-3.0,39,AT&T Stadium,False,72.0,0.0,,indoor
12227,10/14/2018,2018,6,False,DEN,20,23,LAR,LAR,-7.0,50,Sports Authority Field at Mile High,False,25.0,6.0,,
12228,10/14/2018,2018,6,False,HOU,20,13,BUF,HOU,-10.5,40.5,NRG Stadium,False,72.0,0.0,,indoor
12229,10/14/2018,2018,6,False,MIA,31,28,CHI,CHI,-7.5,40.5,Hard Rock Stadium,False,89.0,8.0,,
12230,10/14/2018,2018,6,False,MIN,27,17,ARI,MIN,-10.0,43.5,U.S. Bank Stadium,False,72.0,0.0,,indoor
12231,10/14/2018,2018,6,False,NE,43,40,KC,NE,-3.5,59.5,Gillette Stadium,False,45.0,0.0,,
12232,10/14/2018,2018,6,False,NYJ,42,34,IND,NYJ,-2.5,47.5,MetLife Stadium,False,60.0,7.0,,
12233,10/14/2018,2018,6,False,LVR,3,27,SEA,SEA,-3.0,48,Tottenham Stadium,True,50.0,12.0,,rain
12234,10/14/2018,2018,6,False,TEN,0,21,BAL,BAL,-2.5,43.5,Nissan Stadium,False,66.0,4.0,,
12235,10/14/2018,2018,6,False,WAS,23,17,CAR,CAR,-1.0,44.5,FedEx Field,False,52.0,0.0,,
12236,10/15/2018,2018,6,False,GB,33,30,SF,GB,-9.0,46.5,Lambeau Field,False,37.0,5.0,,
12237,10/18/2018,2018,7,False,ARI,10,45,DEN,DEN,-1.0,42.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
12238,10/21/2018,2018,7,False,BAL,23,24,NO,BAL,-2.5,49,M&T Bank Stadium,False,54.0,15.0,,
12239,10/21/2018,2018,7,False,CHI,31,38,NE,NE,-1.0,48.5,Soldier Field,False,44.0,9.0,,
12240,10/21/2018,2018,7,False,IND,37,5,BUF,IND,-7.0,43.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
12241,10/21/2018,2018,7,False,JAX,7,20,HOU,JAX,-3.5,42.5,TIAA Bank Field,False,68.0,15.0,,
12242,10/21/2018,2018,7,False,KC,45,10,CIN,KC,-6.5,56,Arrowhead Stadium,False,59.0,10.0,,
12243,10/21/2018,2018,7,False,LAC,20,19,TEN,LAC,-6.5,46,Wembley Stadium,True,66.0,6.0,,
12244,10/21/2018,2018,7,False,MIA,21,32,DET,DET,-3.0,47,Hard Rock Stadium,False,89.0,8.0,,
12245,10/21/2018,2018,7,False,NYJ,17,37,MIN,MIN,-3.5,45,MetLife Stadium,False,46.0,16.0,,
12246,10/21/2018,2018,7,False,PHI,17,21,CAR,PHI,-5.0,45,Lincoln Financial Field,False,49.0,19.0,,
12247,10/21/2018,2018,7,False,SF,10,39,LAR,LAR,-8.0,52,Levi's Stadium,False,62.0,5.0,,
12248,10/21/2018,2018,7,False,TB,26,23,CLE,TB,-3.5,52.5,Raymond James Stadium,False,79.0,7.0,,
12249,10/21/2018,2018,7,False,WAS,20,17,DAL,DAL,-1.0,40.5,FedEx Field,False,52.0,12.0,,
12250,10/22/2018,2018,7,False,ATL,23,20,NYG,ATL,-4.0,53,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
12251,10/25/2018,2018,8,False,HOU,42,23,MIA,HOU,-7.5,45,NRG Stadium,False,72.0,0.0,,indoor
12252,10/28/2018,2018,8,False,ARI,18,15,SF,ARI,-2.5,40,University of Phoenix Stadium,False,72.0,0.0,,indoor
12253,10/28/2018,2018,8,False,CAR,36,21,BAL,BAL,-2.5,44,Bank of America Stadium,False,61.0,10.0,,
12254,10/28/2018,2018,8,False,CHI,24,10,NYJ,CHI,-8.5,42.5,Soldier Field,False,48.0,18.0,,
12255,10/28/2018,2018,8,False,CIN,37,34,TB,CIN,-3.5,55,Paul Brown Stadium,False,55.0,7.0,,
12256,10/28/2018,2018,8,False,DET,14,28,SEA,DET,-3.0,48,Ford Field,False,72.0,0.0,,indoor
12257,10/28/2018,2018,8,False,JAX,18,24,PHI,PHI,-3.5,44,Wembley Stadium,True,48.0,12.0,,
12258,10/28/2018,2018,8,False,KC,30,23,DEN,KC,-8.5,53,Arrowhead Stadium,False,56.0,12.0,,
12259,10/28/2018,2018,8,False,LAR,29,27,GB,LAR,-7.5,57,Los Angeles Memorial Coliseum,False,82.0,1.0,,
12260,10/28/2018,2018,8,False,MIN,20,30,NO,MIN,-2.5,53.5,U.S. Bank Stadium,False,72.0,0.0,,indoor
12261,10/28/2018,2018,8,False,NYG,13,20,WAS,WAS,-1.0,44,MetLife Stadium,False,51.0,11.0,,
12262,10/28/2018,2018,8,False,LVR,28,42,IND,IND,-3.5,51,Oakland Coliseum,False,69.0,8.0,,
12263,10/28/2018,2018,8,False,PIT,33,18,CLE,PIT,-8.5,47.5,Heinz Field,False,47.0,11.0,,
12264,10/29/2018,2018,8,False,BUF,6,25,NE,NE,-13.5,44.5,New Era Field,False,46.0,16.0,,
12265,11/1/2018,2018,9,False,SF,34,3,LVR,LVR,-1.5,44,Levi's Stadium,False,82.0,8.0,,
12266,11/4/2018,2018,9,False,BAL,16,23,PIT,BAL,-1.5,46.5,M&T Bank Stadium,False,55.0,6.0,,
12267,11/4/2018,2018,9,False,BUF,9,41,CHI,CHI,-10.5,38,New Era Field,False,49.0,12.0,,
12268,11/4/2018,2018,9,False,CAR,42,28,TB,CAR,-6.0,55.5,Bank of America Stadium,False,62.0,8.0,,
12269,11/4/2018,2018,9,False,CLE,21,37,KC,KC,-7.5,51.5,FirstEnergy Stadium,False,53.0,16.0,,
12270,11/4/2018,2018,9,False,DEN,17,19,HOU,DEN,-1.0,46.5,Sports Authority Field at Mile High,False,53.0,3.0,,
12271,11/4/2018,2018,9,False,MIA,13,6,NYJ,MIA,-3.0,43,Hard Rock Stadium,False,87.0,16.0,,
12272,11/4/2018,2018,9,False,MIN,24,9,DET,MIN,-4.5,47.5,U.S. Bank Stadium,False,72.0,0.0,,indoor
12273,11/4/2018,2018,9,False,NE,31,17,GB,NE,-5.0,56,Gillette Stadium,False,40.0,2.0,,
12274,11/4/2018,2018,9,False,NO,45,35,LAR,LAR,-1.5,57,Mercedes-Benz Superdome,False,72.0,0.0,,indoor
12275,11/4/2018,2018,9,False,SEA,17,25,LAC,SEA,-1.0,48,CenturyLink Field,False,56.0,4.0,,rain
12276,11/4/2018,2018,9,False,WAS,14,38,ATL,WAS,-1.5,46.5,FedEx Field,False,55.0,5.0,,
12277,11/5/2018,2018,9,False,DAL,14,28,TEN,DAL,-4.5,40.5,AT&T Stadium,False,72.0,0.0,,indoor
12278,11/8/2018,2018,10,False,PIT,52,21,CAR,PIT,-3.5,51,Heinz Field,False,40.0,4.0,,
12279,11/11/2018,2018,10,False,CHI,34,22,DET,CHI,-7.5,44.5,Soldier Field,False,37.0,12.0,,
12280,11/11/2018,2018,10,False,CIN,14,51,NO,NO,-6.0,53.5,Paul Brown Stadium,False,39.0,6.0,,
12281,11/11/2018,2018,10,False,CLE,28,16,ATL,ATL,-5.5,49.5,FirstEnergy Stadium,False,36.0,9.0,,
12282,11/11/2018,2018,10,False,GB,31,12,MIA,GB,-11.0,48.5,Lambeau Field,False,33.0,6.0,,
12283,11/11/2018,2018,10,False,IND,29,26,JAX,IND,-3.0,48,Lucas Oil Stadium,False,72.0,0.0,,indoor
12284,11/11/2018,2018,10,False,KC,26,14,ARI,KC,-16.5,49.5,Arrowhead Stadium,False,43.0,5.0,,
12285,11/11/2018,2018,10,False,LAR,36,31,SEA,LAR,-10.0,51,Los Angeles Memorial Coliseum,False,75.0,1.0,,
12286,11/11/2018,2018,10,False,NYJ,10,41,BUF,NYJ,-7.0,38,MetLife Stadium,False,46.0,10.0,,
12287,11/11/2018,2018,10,False,LVR,6,20,LAC,LAC,-10.5,50,Oakland Coliseum,False,69.0,16.0,,
12288,11/11/2018,2018,10,False,PHI,20,27,DAL,PHI,-7.5,45.5,Lincoln Financial Field,False,38.0,5.0,,
12289,11/11/2018,2018,10,False,TB,3,16,WAS,TB,-3.5,51,Raymond James Stadium,False,82.0,3.0,,
12290,11/11/2018,2018,10,False,TEN,34,10,NE,NE,-6.5,47,Nissan Stadium,False,46.0,4.0,,
12291,11/12/2018,2018,10,False,SF,23,27,NYG,SF,-3.0,45,Levi's Stadium,False,62.0,0.0,,
12292,11/15/2018,2018,11,False,SEA,27,24,GB,SEA,-3.0,49,CenturyLink Field,False,54.0,6.0,,
12293,11/18/2018,2018,11,False,ARI,21,23,LVR,ARI,-4.5,41,University of Phoenix Stadium,False,72.0,0.0,,indoor
12294,11/18/2018,2018,11,False,ATL,19,22,DAL,ATL,-3.5,50,Mercedes-Benz Stadium,False,72.0,0.0,,indoor
12295,11/18/2018,2018,11,False,BAL,24,21,CIN,BAL,-6.5,44,M&T Bank Stadium,False,48.0,8.0,,
12296,11/18/2018,2018,11,False,CHI,25,20,MIN,CHI,-2.5,44,Soldier Field,False,33.0,6.0,,
12297,11/18/2018,2018,11,False,DET,20,19,CAR,CAR,-4.0,48,Ford Field,False,72.0,0.0,,indoor
12298,11/18/2018,2018,11,False,IND,38,10,TEN,IND,-1.0,50,Lucas Oil Stadium,False,72.0,0.0,,indoor
12299,11/18/2018,2018,11,False,JAX,16,20,PIT,PIT,-4.0,47,TIAA Bank Field,False,73.0,8.0,,
12300,11/18/2018,2018,11,False,LAC,22,23,DEN,LAC,-7.5,46.5,StubHub Center,False,69.0,4.0,,
12301,11/18/2018,2018,11,False,NO,48,7,PHI,NO,-7.0,56.5,Mercedes-Benz Superdome,False,72.0,0.0,,indoor
12302,11/18/2018,2018,11,False,NYG,38,35,TB,NYG,-3.0,53.5,MetLife Stadium,False,42.0,1.0,,
