,schedule_season,schedule_week,team_home,score_home,score_away,team_away,team_favorite_id,favorite_win,home_win
1047,2016,17,MIA,14,35,NE,NE,1,0
1048,2016,17,MIN,38,10,CHI,MIN,1,1
1049,2016,17,NYJ,30,10,BUF,BUF,0,1
1050,2016,17,PHI,27,13,DAL,PHI,1,1
1051,2016,17,PIT,27,24,CLE,PIT,1,1
1052,2016,17,LAC,27,37,KC,KC,1,0
1053,2016,17,SF,23,25,SEA,SEA,1,0
1054,2016,17,TB,17,16,CAR,TB,1,1
1055,2016,17,TEN,24,17,HOU,TEN,1,1
1056,2016,17,WAS,10,19,NYG,WAS,0,0
1057,2016,Wildcard,HOU,27,14,LVR,HOU,1,1
1058,2016,Wildcard,SEA,26,6,DET,SEA,1,1
1059,2016,Wildcard,GB,38,13,NYG,GB,1,1
1060,2016,Wildcard,PIT,30,12,MIA,PIT,1,1
1061,2016,Division,ATL,36,20,SEA,ATL,1,1
1062,2016,Division,NE,34,16,HOU,NE,1,1
1063,2016,Division,DAL,31,34,GB,DAL,0,0
1064,2016,Division,KC,16,18,PIT,KC,0,0
1065,2016,Conference,ATL,44,21,GB,ATL,1,1
1066,2016,Conference,NE,36,17,PIT,NE,1,1
1067,2016,Superbowl,ATL,28,34,NE,NE,1,0
1068,2017,1,NE,27,42,KC,NE,0,0
1069,2017,1,BUF,21,12,NYJ,BUF,1,1
1070,2017,1,CHI,17,23,ATL,ATL,1,0
1071,2017,1,CIN,0,20,BAL,CIN,0,0
1072,2017,1,CLE,18,21,PIT,PIT,1,0
1073,2017,1,DAL,19,3,NYG,DAL,1,1
1074,2017,1,DET,35,23,ARI,ARI,0,1
1075,2017,1,GB,17,9,SEA,GB,1,1
1076,2017,1,HOU,7,29,JAX,HOU,0,0
1077,2017,1,LAR,46,9,IND,IND,0,1
1078,2017,1,SF,3,23,CAR,CAR,1,0
1079,2017,1,TEN,16,26,LVR,TEN,0,0
1080,2017,1,WAS,17,30,PHI,PHI,1,0
1081,2017,1,DEN,24,21,LAC,DEN,1,1
1082,2017,1,MIN,29,19,NO,MIN,1,1
1083,2017,2,CIN,9,13,HOU,CIN,0,0
1084,2017,2,ATL,34,23,GB,ATL,1,1
1085,2017,2,BAL,24,10,CLE,BAL,1,1
1086,2017,2,CAR,9,3,BUF,CAR,1,1
1087,2017,2,DEN,42,17,DAL,DAL,0,1
1088,2017,2,IND,13,16,ARI,ARI,1,0
1089,2017,2,JAX,16,37,TEN,TEN,1,0
1090,2017,2,KC,27,20,PHI,KC,1,1
1091,2017,2,LAC,17,19,MIA,LAC,0,0
1092,2017,2,LAR,20,27,WAS,LAR,0,0
1093,2017,2,NO,20,36,NE,NE,1,0
1094,2017,2,LVR,45,20,NYJ,LVR,1,1
1095,2017,2,PIT,26,9,MIN,PIT,1,1
1096,2017,2,SEA,12,9,SF,SEA,1,1
1097,2017,2,TB,29,7,CHI,TB,1,1
1098,2017,2,NYG,10,24,DET,NYG,0,0
1099,2017,3,SF,39,41,LAR,LAR,1,0
1100,2017,3,BUF,26,16,DEN,DEN,0,1
1101,2017,3,CAR,13,34,NO,CAR,0,0
1102,2017,3,CHI,23,17,PIT,PIT,0,1
1103,2017,3,DET,26,30,ATL,ATL,1,0
1104,2017,3,GB,27,24,CIN,GB,1,1
1105,2017,3,IND,31,28,CLE,CLE,0,1
1106,2017,3,JAX,44,7,BAL,BAL,0,1
1107,2017,3,LAC,10,24,KC,KC,1,0
1108,2017,3,MIN,34,17,TB,TB,0,1
1109,2017,3,NE,36,33,HOU,NE,1,1
1110,2017,3,NYJ,20,6,MIA,MIA,0,1
1111,2017,3,PHI,27,24,NYG,PHI,1,1
1112,2017,3,TEN,33,27,SEA,TEN,1,1
1113,2017,3,WAS,27,10,LVR,LVR,0,1
1114,2017,3,ARI,17,28,DAL,DAL,1,0
1115,2017,4,GB,35,14,CHI,GB,1,1
1116,2017,4,ARI,18,15,SF,ARI,1,1
1117,2017,4,ATL,17,23,BUF,ATL,0,0
1118,2017,4,BAL,9,26,PIT,PIT,1,0
1119,2017,4,CLE,7,31,CIN,CIN,1,0
1120,2017,4,DAL,30,35,LAR,DAL,0,0
1121,2017,4,DEN,16,10,LVR,DEN,1,1
1122,2017,4,HOU,57,14,TEN,TEN,0,1
1123,2017,4,LAC,24,26,PHI,LAC,0,0
1124,2017,4,MIA,0,20,NO,NO,1,0
1125,2017,4,MIN,7,14,DET,MIN,0,0
1126,2017,4,NE,30,33,CAR,NE,0,0
1127,2017,4,NYJ,23,20,JAX,JAX,0,1
1128,2017,4,SEA,46,17,IND,SEA,1,1
1129,2017,4,TB,25,23,NYG,TB,1,1
1130,2017,4,KC,29,20,WAS,KC,1,1
1131,2017,5,TB,14,19,NE,NE,1,0
1132,2017,5,CIN,20,16,BUF,CIN,1,1
1133,2017,5,CLE,14,17,NYJ,NYJ,1,0
1134,2017,5,DAL,31,35,GB,DAL,0,0
1135,2017,5,DET,24,27,CAR,DET,0,0
1136,2017,5,HOU,34,42,KC,KC,1,0
1137,2017,5,IND,26,23,SF,IND,1,1
1138,2017,5,LAR,10,16,SEA,LAR,0,0
1139,2017,5,MIA,16,10,TEN,TEN,0,1
1140,2017,5,NYG,22,27,LAC,NYG,0,0
1141,2017,5,LVR,17,30,BAL,LVR,0,0
1142,2017,5,PHI,34,7,ARI,PHI,1,1
1143,2017,5,PIT,9,30,JAX,PIT,0,0
1144,2017,5,CHI,17,20,MIN,MIN,1,0
1145,2017,6,CAR,23,28,PHI,CAR,0,0
1146,2017,6,ARI,38,33,TB,TB,0,1
1147,2017,6,ATL,17,20,MIA,ATL,0,0
1148,2017,6,BAL,24,27,CHI,BAL,0,0
1149,2017,6,DEN,10,23,NYG,DEN,0,0
1150,2017,6,HOU,33,17,CLE,HOU,1,1
1151,2017,6,JAX,17,27,LAR,JAX,0,0
1152,2017,6,KC,13,19,PIT,KC,0,0
1153,2017,6,MIN,23,10,GB,GB,0,1
1154,2017,6,NO,52,38,DET,NO,1,1
1155,2017,6,NYJ,17,24,NE,NE,1,0
1156,2017,6,LVR,16,17,LAC,LVR,0,0
1157,2017,6,WAS,26,24,SF,WAS,1,1
1158,2017,6,TEN,36,22,IND,TEN,1,1
1159,2017,7,LVR,31,30,KC,KC,0,1
1160,2017,7,BUF,30,27,TB,BUF,1,1
1161,2017,7,CHI,17,3,CAR,CAR,0,1
1162,2017,7,CLE,9,12,TEN,TEN,1,0
1163,2017,7,GB,17,26,NO,NO,1,0
1164,2017,7,IND,0,27,JAX,JAX,1,0
1165,2017,7,LAC,21,0,DEN,DEN,0,1
1166,2017,7,LAR,33,0,ARI,LAR,1,1
1167,2017,7,MIA,31,28,NYJ,MIA,1,1
1168,2017,7,MIN,24,16,BAL,MIN,1,1
1169,2017,7,NE,23,7,ATL,NE,1,1
1170,2017,7,NYG,7,24,SEA,SEA,1,0
1171,2017,7,PIT,29,14,CIN,PIT,1,1
1172,2017,7,SF,10,40,DAL,DAL,1,0
1173,2017,7,PHI,34,24,WAS,PHI,1,1
1174,2017,8,BAL,40,0,MIA,BAL,1,1
1175,2017,8,BUF,34,14,LVR,BUF,1,1
1176,2017,8,CIN,24,23,IND,CIN,1,1
1177,2017,8,CLE,16,33,MIN,MIN,1,0
1178,2017,8,DET,15,20,PIT,PIT,1,0
1179,2017,8,NE,21,13,LAC,NE,1,1
1180,2017,8,NO,20,12,CHI,NO,1,1
1181,2017,8,NYJ,20,25,ATL,ATL,1,0
1182,2017,8,PHI,33,10,SF,PHI,1,1
1183,2017,8,SEA,41,38,HOU,SEA,1,1
1184,2017,8,TB,3,17,CAR,TB,0,0
1185,2017,8,WAS,19,33,DAL,DAL,1,0
1186,2017,8,KC,29,19,DEN,KC,1,1
1187,2017,9,NYJ,34,21,BUF,BUF,0,1
1188,2017,9,CAR,20,17,ATL,ATL,0,1
1189,2017,9,DAL,28,17,KC,DAL,1,1
1190,2017,9,HOU,14,20,IND,HOU,0,0
1191,2017,9,JAX,23,7,CIN,JAX,1,1
1192,2017,9,MIA,24,27,LVR,LVR,1,0
1193,2017,9,NO,30,10,TB,NO,1,1
1194,2017,9,NYG,17,51,LAR,LAR,1,0
1195,2017,9,PHI,51,23,DEN,PHI,1,1
1196,2017,9,SF,10,20,ARI,ARI,1,0
1197,2017,9,SEA,14,17,WAS,SEA,0,0
1198,2017,9,TEN,23,20,BAL,TEN,1,1
1199,2017,9,GB,17,30,DET,DET,1,0
1200,2017,10,ARI,16,22,SEA,SEA,1,0
1201,2017,10,ATL,27,7,DAL,ATL,1,1
1202,2017,10,BUF,10,47,NO,NO,1,0
1203,2017,10,CHI,16,23,GB,CHI,0,0
1204,2017,10,DEN,16,41,NE,NE,1,0
1205,2017,10,DET,38,24,CLE,DET,1,1
1206,2017,10,IND,17,20,PIT,PIT,1,0
1207,2017,10,JAX,20,17,LAC,JAX,1,1
1208,2017,10,LAR,33,7,HOU,LAR,1,1
1209,2017,10,SF,31,21,NYG,NYG,0,1
1210,2017,10,TB,15,10,NYJ,TB,1,1
1211,2017,10,TEN,24,20,CIN,TEN,1,1
1212,2017,10,WAS,30,38,MIN,MIN,1,0
1213,2017,10,CAR,45,21,MIA,CAR,1,1
1214,2017,11,PIT,40,17,TEN,PIT,1,1
1215,2017,11,CHI,24,27,DET,DET,1,0
1216,2017,11,CLE,7,19,JAX,JAX,1,0
1217,2017,11,DAL,9,37,PHI,PHI,1,0
1218,2017,11,DEN,17,20,CIN,DEN,0,0
1219,2017,11,GB,0,23,BAL,BAL,1,0
1220,2017,11,HOU,31,21,ARI,HOU,1,1
1221,2017,11,LAC,54,24,BUF,LAC,1,1
1222,2017,11,MIA,20,30,TB,TB,1,0
1223,2017,11,MIN,24,7,LAR,MIN,1,1
1224,2017,11,NO,34,31,WAS,NO,1,1
1225,2017,11,NYG,12,9,KC,KC,0,1
1226,2017,11,LVR,8,33,NE,NE,1,0
1227,2017,11,SEA,31,34,ATL,SEA,0,0
1228,2017,12,DAL,6,28,LAC,LAC,1,0
1229,2017,12,DET,23,30,MIN,MIN,1,0
1230,2017,12,WAS,20,10,NYG,WAS,1,1
1231,2017,12,ARI,27,24,JAX,JAX,0,1
1232,2017,12,ATL,34,20,TB,ATL,1,1
1233,2017,12,CIN,30,16,CLE,CIN,1,1
1234,2017,12,IND,16,20,TEN,TEN,1,0
1235,2017,12,KC,10,16,BUF,KC,0,0
1236,2017,12,LAR,26,20,NO,LAR,1,1
1237,2017,12,NE,35,17,MIA,NE,1,1
1238,2017,12,NYJ,27,35,CAR,CAR,1,0
1239,2017,12,LVR,21,14,DEN,LVR,1,1
1240,2017,12,PHI,31,3,CHI,PHI,1,1
1241,2017,12,PIT,31,28,GB,PIT,1,1
1242,2017,12,SF,13,24,SEA,SEA,1,0
1243,2017,12,BAL,23,16,HOU,BAL,1,1
1244,2017,13,DAL,38,14,WAS,WAS,0,1
1245,2017,13,ARI,16,32,LAR,LAR,1,0
1246,2017,13,ATL,9,14,MIN,ATL,0,0
1247,2017,13,BAL,44,20,DET,BAL,1,1
1248,2017,13,BUF,3,23,NE,NE,1,0
1249,2017,13,CHI,14,15,SF,CHI,0,0
1250,2017,13,GB,26,20,TB,GB,1,1
1251,2017,13,JAX,30,10,IND,JAX,1,1
1252,2017,13,LAC,19,10,CLE,LAC,1,1
1253,2017,13,MIA,35,9,DEN,DEN,0,1
1254,2017,13,NO,31,21,CAR,NO,1,1
1255,2017,13,NYJ,38,31,KC,KC,0,1
1256,2017,13,LVR,24,17,NYG,LVR,1,1
1257,2017,13,SEA,24,10,PHI,PHI,0,1
1258,2017,13,TEN,24,13,HOU,TEN,1,1
1259,2017,13,CIN,20,23,PIT,PIT,1,0
1260,2017,14,ATL,20,17,NO,ATL,1,1
1261,2017,14,ARI,12,7,TEN,TEN,0,1
1262,2017,14,BUF,13,7,IND,BUF,1,1
1263,2017,14,CAR,31,24,MIN,MIN,0,1
1264,2017,14,CIN,7,33,CHI,CIN,0,0
1265,2017,14,CLE,21,27,GB,GB,1,0
1266,2017,14,DEN,23,0,NYJ,NYJ,0,1
1267,2017,14,HOU,16,26,SF,HOU,0,0
1268,2017,14,JAX,30,24,SEA,JAX,1,1
1269,2017,14,KC,26,15,LVR,KC,1,1
1270,2017,14,LAC,30,13,WAS,LAC,1,1
1271,2017,14,LAR,35,43,PHI,LAR,0,0
1272,2017,14,NYG,10,30,DAL,DAL,1,0
1273,2017,14,PIT,39,38,BAL,PIT,1,1
1274,2017,14,TB,21,24,DET,PICK,0,0
1275,2017,14,MIA,27,20,NE,NE,0,1
1276,2017,15,IND,13,25,DEN,DEN,1,0
1277,2017,15,DET,20,10,CHI,DET,1,1
1278,2017,15,KC,30,13,LAC,LAC,0,1
1279,2017,15,BUF,24,16,MIA,BUF,1,1
1280,2017,15,CAR,31,24,GB,CAR,1,1
1281,2017,15,CLE,10,27,BAL,BAL,1,0
1282,2017,15,JAX,45,7,HOU,JAX,1,1
1283,2017,15,MIN,34,7,CIN,MIN,1,1
1284,2017,15,NO,31,19,NYJ,NO,1,1
1285,2017,15,NYG,29,34,PHI,PHI,1,0
1286,2017,15,LVR,17,20,DAL,DAL,1,0
1287,2017,15,PIT,24,27,NE,NE,1,0
1288,2017,15,SF,25,23,TEN,SF,1,1
1289,2017,15,SEA,7,42,LAR,LAR,1,0
1290,2017,15,WAS,20,15,ARI,WAS,1,1
1291,2017,15,TB,21,24,ATL,ATL,1,0
1292,2017,16,BAL,23,16,IND,BAL,1,1
1293,2017,16,GB,0,16,MIN,MIN,1,0
1294,2017,16,ARI,23,0,NYG,ARI,1,1
1295,2017,16,CAR,22,19,TB,CAR,1,1
1296,2017,16,CHI,20,3,CLE,CHI,1,1
1297,2017,16,CIN,26,17,DET,DET,0,1
1298,2017,16,DAL,12,21,SEA,DAL,0,0
1299,2017,16,KC,29,13,MIA,KC,1,1
1300,2017,16,NE,37,16,BUF,NE,1,1
1301,2017,16,NO,23,13,ATL,NO,1,1
1302,2017,16,NYJ,7,14,LAC,LAC,1,0
1303,2017,16,SF,44,33,JAX,JAX,0,1
1304,2017,16,TEN,23,27,LAR,LAR,1,0
1305,2017,16,WAS,27,11,DEN,WAS,1,1
1306,2017,16,HOU,6,34,PIT,PIT,1,0
1307,2017,16,PHI,19,10,LVR,PHI,1,1
1308,2017,17,ATL,22,10,CAR,ATL,1,1
1309,2017,17,BAL,27,31,CIN,BAL,0,0
1310,2017,17,DEN,24,27,KC,DEN,0,0
1311,2017,17,DET,35,11,GB,DET,1,1
1312,2017,17,IND,22,13,HOU,IND,1,1
1313,2017,17,LAC,30,10,LVR,LAC,1,1
1314,2017,17,LAR,13,34,SF,SF,1,0
1315,2017,17,MIA,16,22,BUF,BUF,1,0
1316,2017,17,MIN,23,10,CHI,MIN,1,1
1317,2017,17,NE,26,6,NYJ,NE,1,1
1318,2017,17,NYG,18,10,WAS,WAS,0,1
1319,2017,17,PHI,0,6,DAL,DAL,1,0
1320,2017,17,PIT,28,24,CLE,PIT,1,1
1321,2017,17,SEA,24,26,ARI,SEA,0,0
1322,2017,17,TB,31,24,NO,NO,0,1
1323,2017,17,TEN,15,10,JAX,TEN,1,1
1324,2017,Wildcard,KC,21,22,TEN,KC,0,0
1325,2017,Wildcard,LAR,13,26,ATL,LAR,0,0
1326,2017,Wildcard,JAX,10,3,BUF,JAX,1,1
1327,2017,Wildcard,NO,31,26,CAR,NO,1,1
1328,2017,Division,NE,35,14,TEN,NE,1,1
1329,2017,Division,PHI,15,10,ATL,ATL,0,1
1330,2017,Division,MIN,29,24,NO,MIN,1,1
1331,2017,Division,PIT,42,45,JAX,PIT,0,0
1332,2017,Conference,NE,24,20,JAX,NE,1,1
1333,2017,Conference,PHI,38,7,MIN,MIN,0,1
1334,2017,Superbowl,NE,33,41,PHI,NE,0,0
1335,2018,1,PHI,18,12,ATL,PHI,1,1
1336,2018,1,ARI,6,24,WAS,ARI,0,0
1337,2018,1,BAL,47,3,BUF,BAL,1,1
1338,2018,1,CAR,16,8,DAL,CAR,1,1
1339,2018,1,CLE,21,21,PIT,PIT,1,0
1340,2018,1,DEN,27,24,SEA,DEN,1,1
1341,2018,1,GB,24,23,CHI,GB,1,1
1342,2018,1,IND,23,34,CIN,CIN,1,0
1343,2018,1,LAC,28,38,KC,LAC,0,0
1344,2018,1,MIA,27,20,TEN,TEN,0,1
1345,2018,1,MIN,24,16,SF,MIN,1,1
1346,2018,1,NE,27,20,HOU,NE,1,1
1347,2018,1,NO,40,48,TB,NO,0,0
1348,2018,1,NYG,15,20,JAX,JAX,1,0
1349,2018,1,DET,17,48,NYJ,DET,0,0
1350,2018,1,LVR,13,33,LAR,LAR,1,0
1351,2018,2,CIN,34,23,BAL,CIN,1,1
1352,2018,2,ATL,31,24,CAR,ATL,1,1
1353,2018,2,BUF,20,31,LAC,LAC,1,0
1354,2018,2,DAL,20,13,NYG,DAL,1,1
1355,2018,2,DEN,20,19,LVR,DEN,1,1
1356,2018,2,GB,29,29,MIN,MIN,1,0
1357,2018,2,JAX,31,20,NE,NE,0,1
1358,2018,2,LAR,34,0,ARI,LAR,1,1
1359,2018,2,NO,21,18,CLE,NO,1,1
1360,2018,2,NYJ,12,20,MIA,NYJ,0,0
1361,2018,2,PIT,37,42,KC,PIT,0,0
1362,2018,2,SF,30,27,DET,SF,1,1
1363,2018,2,TB,27,21,PHI,PHI,0,1
1364,2018,2,TEN,20,17,HOU,HOU,0,1
1365,2018,2,WAS,9,21,IND,WAS,0,0
1366,2018,2,CHI,24,17,SEA,CHI,1,1
1367,2018,3,CLE,21,17,NYJ,CLE,1,1
1368,2018,3,ARI,14,16,CHI,CHI,1,0
1369,2018,3,ATL,37,43,NO,ATL,0,0
1370,2018,3,BAL,27,14,DEN,BAL,1,1
1371,2018,3,CAR,31,21,CIN,CAR,1,1
1372,2018,3,DET,26,10,NE,NE,0,1
1373,2018,3,HOU,22,27,NYG,HOU,0,0
1374,2018,3,JAX,6,9,TEN,JAX,0,0
1375,2018,3,KC,38,27,SF,KC,1,1
1376,2018,3,LAR,35,23,LAC,LAR,1,1
1377,2018,3,MIA,28,20,LVR,MIA,1,1
1378,2018,3,MIN,6,27,BUF,MIN,0,0
1379,2018,3,PHI,20,16,IND,PHI,1,1
1380,2018,3,SEA,24,13,DAL,SEA,1,1
1381,2018,3,WAS,31,17,GB,GB,0,1
1382,2018,3,TB,27,30,PIT,PIT,1,0
1383,2018,4,LAR,38,31,MIN,LAR,1,1
1384,2018,4,ARI,17,20,SEA,SEA,1,0
1385,2018,4,ATL,36,37,CIN,ATL,0,0
1386,2018,4,CHI,48,10,TB,CHI,1,1
1387,2018,4,DAL,26,24,DET,DAL,1,1
1388,2018,4,GB,22,0,BUF,GB,1,1
1389,2018,4,IND,34,37,HOU,IND,0,0
1390,2018,4,JAX,31,12,NYJ,JAX,1,1
1391,2018,4,LAC,29,27,SF,LAC,1,1
1392,2018,4,NE,38,7,MIA,NE,1,1
1393,2018,4,NYG,18,33,NO,NO,1,0
1394,2018,4,LVR,45,42,CLE,LVR,1,1
1395,2018,4,PIT,14,26,BAL,PIT,0,0
1396,2018,4,TEN,26,23,PHI,PHI,0,1
1397,2018,4,DEN,23,27,KC,KC,1,0
1398,2018,5,NE,38,24,IND,NE,1,1
1399,2018,5,BUF,13,12,TEN,TEN,0,1
1400,2018,5,CAR,33,31,NYG,CAR,1,1
1401,2018,5,CIN,27,17,MIA,CIN,1,1
1402,2018,5,CLE,12,9,BAL,BAL,0,1
1403,2018,5,DET,31,23,GB,GB,0,1
1404,2018,5,HOU,19,16,DAL,HOU,1,1
1405,2018,5,KC,30,14,JAX,KC,1,1
1406,2018,5,LAC,26,10,LVR,LAC,1,1
1407,2018,5,NYJ,34,16,DEN,NYJ,1,1
1408,2018,5,PHI,21,23,MIN,PHI,0,0
1409,2018,5,PIT,41,17,ATL,PIT,1,1
1410,2018,5,SF,18,28,ARI,SF,0,0
1411,2018,5,SEA,31,33,LAR,LAR,1,0
1412,2018,5,NO,43,19,WAS,NO,1,1
1413,2018,6,NYG,13,34,PHI,PHI,1,0
1414,2018,6,ATL,34,29,TB,ATL,1,1
1415,2018,6,CIN,21,28,PIT,CIN,0,0
1416,2018,6,CLE,14,38,LAC,CLE,0,0
1417,2018,6,DAL,40,7,JAX,JAX,0,1
1418,2018,6,DEN,20,23,LAR,LAR,1,0
1419,2018,6,HOU,20,13,BUF,HOU,1,1
1420,2018,6,MIA,31,28,CHI,CHI,0,1
1421,2018,6,MIN,27,17,ARI,MIN,1,1
1422,2018,6,NE,43,40,KC,NE,1,1
1423,2018,6,NYJ,42,34,IND,NYJ,1,1
1424,2018,6,LVR,3,27,SEA,SEA,1,0
1425,2018,6,TEN,0,21,BAL,BAL,1,0
1426,2018,6,WAS,23,17,CAR,CAR,0,1
1427,2018,6,GB,33,30,SF,GB,1,1
1428,2018,7,ARI,10,45,DEN,DEN,1,0
1429,2018,7,BAL,23,24,NO,BAL,0,0
1430,2018,7,CHI,31,38,NE,NE,1,0
1431,2018,7,IND,37,5,BUF,IND,1,1
1432,2018,7,JAX,7,20,HOU,JAX,0,0
1433,2018,7,KC,45,10,CIN,KC,1,1
1434,2018,7,LAC,20,19,TEN,LAC,1,1
1435,2018,7,MIA,21,32,DET,DET,1,0
1436,2018,7,NYJ,17,37,MIN,MIN,1,0
1437,2018,7,PHI,17,21,CAR,PHI,0,0
1438,2018,7,SF,10,39,LAR,LAR,1,0
1439,2018,7,TB,26,23,CLE,TB,1,1
1440,2018,7,WAS,20,17,DAL,DAL,0,1
1441,2018,7,ATL,23,20,NYG,ATL,1,1
1442,2018,8,HOU,42,23,MIA,HOU,1,1
1443,2018,8,ARI,18,15,SF,ARI,1,1
1444,2018,8,CAR,36,21,BAL,BAL,0,1
1445,2018,8,CHI,24,10,NYJ,CHI,1,1
1446,2018,8,CIN,37,34,TB,CIN,1,1
1447,2018,8,DET,14,28,SEA,DET,0,0
1448,2018,8,JAX,18,24,PHI,PHI,1,0
1449,2018,8,KC,30,23,DEN,KC,1,1
1450,2018,8,LAR,29,27,GB,LAR,1,1
1451,2018,8,MIN,20,30,NO,MIN,0,0
1452,2018,8,NYG,13,20,WAS,WAS,1,0
1453,2018,8,LVR,28,42,IND,IND,1,0
1454,2018,8,PIT,33,18,CLE,PIT,1,1
1455,2018,8,BUF,6,25,NE,NE,1,0
1456,2018,9,SF,34,3,LVR,LVR,0,1
1457,2018,9,BAL,16,23,PIT,BAL,0,0
1458,2018,9,BUF,9,41,CHI,CHI,1,0
1459,2018,9,CAR,42,28,TB,CAR,1,1
1460,2018,9,CLE,21,37,KC,KC,1,0
1461,2018,9,DEN,17,19,HOU,DEN,0,0
1462,2018,9,MIA,13,6,NYJ,MIA,1,1
1463,2018,9,MIN,24,9,DET,MIN,1,1
1464,2018,9,NE,31,17,GB,NE,1,1
1465,2018,9,NO,45,35,LAR,LAR,0,1
1466,2018,9,SEA,17,25,LAC,SEA,0,0
1467,2018,9,WAS,14,38,ATL,WAS,0,0
1468,2018,9,DAL,14,28,TEN,DAL,0,0
1469,2018,10,PIT,52,21,CAR,PIT,1,1
1470,2018,10,CHI,34,22,DET,CHI,1,1
1471,2018,10,CIN,14,51,NO,NO,1,0
1472,2018,10,CLE,28,16,ATL,ATL,0,1
1473,2018,10,GB,31,12,MIA,GB,1,1
1474,2018,10,IND,29,26,JAX,IND,1,1
1475,2018,10,KC,26,14,ARI,KC,1,1
1476,2018,10,LAR,36,31,SEA,LAR,1,1
1477,2018,10,NYJ,10,41,BUF,NYJ,0,0
1478,2018,10,LVR,6,20,LAC,LAC,1,0
1479,2018,10,PHI,20,27,DAL,PHI,0,0
1480,2018,10,TB,3,16,WAS,TB,0,0
1481,2018,10,TEN,34,10,NE,NE,0,1
1482,2018,10,SF,23,27,NYG,SF,0,0
1483,2018,11,SEA,27,24,GB,SEA,1,1
1484,2018,11,ARI,21,23,LVR,ARI,0,0
1485,2018,11,ATL,19,22,DAL,ATL,0,0
1486,2018,11,BAL,24,21,CIN,BAL,1,1
1487,2018,11,CHI,25,20,MIN,CHI,1,1
1488,2018,11,DET,20,19,CAR,CAR,0,1
1489,2018,11,IND,38,10,TEN,IND,1,1
1490,2018,11,JAX,16,20,PIT,PIT,1,0
1491,2018,11,LAC,22,23,DEN,LAC,0,0
1492,2018,11,NO,48,7,PHI,NO,1,1
1493,2018,11,NYG,38,35,TB,NYG,1,1
1494,2018,11,WAS,21,23,HOU,HOU,1,0
1495,2018,11,LAR,54,51,KC,LAR,1,1
1496,2018,12,DAL,31,23,WAS,DAL,1,1
1497,2018,12,DET,16,23,CHI,CHI,1,0
1498,2018,12,NO,31,17,ATL,NO,1,1
1499,2018,12,BAL,34,17,LVR,BAL,1,1
1500,2018,12,BUF,24,21,JAX,JAX,0,1
1501,2018,12,CAR,27,30,SEA,CAR,0,0
1502,2018,12,CIN,20,35,CLE,CLE,1,0
1503,2018,12,DEN,24,17,PIT,PIT,0,1
1504,2018,12,IND,27,24,MIA,IND,1,1
1505,2018,12,LAC,45,10,ARI,LAC,1,1
1506,2018,12,MIN,24,17,GB,MIN,1,1
1507,2018,12,NYJ,13,27,NE,NE,1,0
1508,2018,12,PHI,25,22,NYG,PHI,1,1
1509,2018,12,TB,27,9,SF,TB,1,1
1510,2018,12,HOU,34,17,TEN,HOU,1,1
1511,2018,13,DAL,13,10,NO,NO,0,1
1512,2018,13,ATL,16,26,BAL,ATL,0,0
1513,2018,13,CIN,10,24,DEN,DEN,1,0
1514,2018,13,DET,16,30,LAR,LAR,1,0
1515,2018,13,GB,17,20,ARI,GB,0,0
1516,2018,13,HOU,29,13,CLE,HOU,1,1
1517,2018,13,JAX,6,0,IND,IND,0,1
1518,2018,13,MIA,21,17,BUF,MIA,1,1
1519,2018,13,NE,24,10,MIN,NE,1,1
1520,2018,13,NYG,30,27,CHI,CHI,0,1
1521,2018,13,LVR,33,40,KC,KC,1,0
1522,2018,13,PIT,30,33,LAC,PIT,0,0
1523,2018,13,SEA,43,16,SF,SEA,1,1
1524,2018,13,TB,24,17,CAR,CAR,0,1
1525,2018,13,TEN,26,22,NYJ,TEN,1,1
1526,2018,13,PHI,28,13,WAS,PHI,1,1
1527,2018,14,TEN,30,9,JAX,TEN,1,1
1528,2018,14,ARI,3,17,DET,DET,1,0
1529,2018,14,BUF,23,27,NYJ,BUF,0,0
1530,2018,14,CHI,15,6,LAR,LAR,0,1
1531,2018,14,CLE,26,20,CAR,CAR,0,1
1532,2018,14,DAL,29,23,PHI,DAL,1,1
1533,2018,14,GB,34,20,ATL,GB,1,1
1534,2018,14,HOU,21,24,IND,HOU,0,0
1535,2018,14,KC,27,24,BAL,KC,1,1
1536,2018,14,LAC,26,21,CIN,LAC,1,1
1537,2018,14,MIA,34,33,NE,NE,0,1
1538,2018,14,LVR,24,21,PIT,PIT,0,1
1539,2018,14,SF,20,14,DEN,DEN,0,1
1540,2018,14,TB,14,28,NO,NO,1,0
1541,2018,14,WAS,16,40,NYG,NYG,1,0
1542,2018,14,SEA,21,7,MIN,SEA,1,1
1543,2018,15,KC,28,29,LAC,KC,0,0
1544,2018,15,DEN,16,17,CLE,DEN,0,0
1545,2018,15,NYJ,22,29,HOU,HOU,1,0
1546,2018,15,ATL,40,14,ARI,ATL,1,1
1547,2018,15,BAL,20,12,TB,BAL,1,1
1548,2018,15,BUF,14,13,DET,BUF,1,1
1549,2018,15,CHI,24,17,GB,CHI,1,1
1550,2018,15,CIN,30,16,LVR,CIN,1,1
1551,2018,15,IND,23,0,DAL,IND,1,1
1552,2018,15,JAX,13,16,WAS,JAX,0,0
1553,2018,15,LAR,23,30,PHI,LAR,0,0
1554,2018,15,MIN,41,17,MIA,MIN,1,1
